X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.009811409246401361,8.215505042873358,0.3264610526928643
2.0,2.0,train,0.0369792599976505,76.16332608589322,0.7745251824712874
3.0,3.0,train,0.018783500886349523,17.303869751595695,0.5307458200984593
4.0,4.0,train,0.0373135962077774,83.60612785827836,0.7775413558258173
5.0,5.0,train,0.02344714766141476,32.38543165368206,0.6111125032902012
6.0,6.0,train,0.02634990031107272,49.75473620830836,0.6540253625164233
7.0,7.0,train,0.02156162458768212,25.493283302702626,0.5804259239902877
8.0,8.0,train,0.040204892252139225,91.5766697922487,0.8019978133250274
9.0,9.0,train,0.026859869479084506,52.44056077529283,0.6610598287026901
10.0,10.0,train,0.029821541989546976,58.26382127271559,0.6991759150150507
11.0,11.0,train,0.04211642998935826,95.788357001,0.8166713971777552
12.0,12.0,train,0.024198383834281325,39.56471235399481,0.6227040676170826
13.0,13.0,train,0.037109239068265,79.87555066336827,0.7757026013650952
14.0,14.0,train,0.025787368831707142,47.119637215156544,0.6460963941794244
15.0,15.0,train,0.023899939668497606,37.1453265990725,0.618141028349214
16.0,16.0,train,0.03950027690677725,87.55618306168955,0.7962975391925418
17.0,17.0,train,0.04211642998935826,95.788357001,0.8166713971777552
18.0,18.0,train,0.025038509908387716,44.5410417742065,0.63525843443284
19.0,19.0,train,0.035319321654333616,65.17374622341795,0.7589337499700273
20.0,20.0,train,0.028409097193672288,55.28162609078023,0.6815645507870944
21.0,21.0,train,0.02370025524485865,34.754592131881004,0.6150571950102853
22.0,22.0,train,0.03672749236909651,72.46593484808223,0.7722269291433512
23.0,23.0,train,0.02229995106946665,27.72305638199302,0.5927204283312383
24.0,24.0,train,0.03377939198005063,61.641717789233496,0.7435070742850118
25.0,25.0,train,0.024723132613658303,42.03741557349923,0.63059535205986
