x,y,species cloglog values
1.0,1.0,0.052305102
2.0,2.0,0.39730555
3.0,3.0,0.025042724
4.0,4.0,0.0054876907
5.0,5.0,3.113295E-4
6.0,6.0,0.24447028
7.0,7.0,0.28079343
8.0,8.0,2.0205604E-4
9.0,9.0,0.013386455
10.0,10.0,9.001399E-4
11.0,11.0,0.7012305
12.0,12.0,0.15688226
13.0,13.0,0.008336486
14.0,14.0,0.48980254
15.0,15.0,0.0119081065
16.0,16.0,0.016370691
17.0,17.0,0.4310753
18.0,18.0,0.00919998
19.0,19.0,0.0912159
20.0,20.0,0.024684368
21.0,21.0,0.26007855
22.0,22.0,0.14007619
23.0,23.0,3.85999E-4
24.0,24.0,0.2463729
25.0,25.0,0.08580456
26.0,26.0,0.28753835
27.0,27.0,0.63428587
28.0,28.0,5.63763E-4
29.0,29.0,0.12178728
30.0,30.0,9.28826E-4
31.0,31.0,0.52691966
32.0,32.0,0.26563695
33.0,33.0,0.023787627
34.0,34.0,0.025953216
35.0,35.0,0.39434358
36.0,36.0,0.05581888
37.0,37.0,0.11027359
38.0,38.0,0.0019626385
39.0,39.0,0.70786667
40.0,40.0,0.031362243
41.0,41.0,0.0059023807
42.0,42.0,9.6187444E-4
43.0,43.0,0.03737703
44.0,44.0,9.432688E-4
45.0,45.0,0.06700719
46.0,46.0,0.20353298
47.0,47.0,1.4374046E-4
48.0,48.0,1.4918222E-4
49.0,49.0,0.14106585
50.0,50.0,0.005085769
51.0,51.0,0.0021260413
52.0,52.0,0.29884222
53.0,53.0,0.14654106
54.0,54.0,0.024294788
55.0,55.0,0.6308234
56.0,56.0,0.8513153
57.0,57.0,0.0024806994
58.0,58.0,0.024863787
59.0,59.0,0.29668954
60.0,60.0,0.0017269531
61.0,61.0,7.081722E-5
62.0,62.0,0.3974181
63.0,63.0,2.1400458E-4
64.0,64.0,2.3053067E-4
65.0,65.0,0.041826487
66.0,66.0,0.15863812
67.0,67.0,0.0030362399
68.0,68.0,0.387771
69.0,69.0,0.38980222
70.0,70.0,0.0012416535
71.0,71.0,0.075519584
72.0,72.0,0.0025860432
73.0,73.0,0.17482004
74.0,74.0,0.082727395
75.0,75.0,0.113564275
76.0,76.0,0.00880768
77.0,77.0,0.5823885
78.0,78.0,0.028730834
79.0,79.0,0.082393
80.0,80.0,0.029089587
81.0,81.0,0.0067608003
82.0,82.0,0.010945328
83.0,83.0,0.074610636
84.0,84.0,0.029227115
85.0,85.0,0.083174646
86.0,86.0,0.16793728
87.0,87.0,0.3182927
88.0,88.0,0.5789849
89.0,89.0,2.5781692E-4
90.0,90.0,0.0060928594
91.0,91.0,8.399967E-4
92.0,92.0,0.011597669
93.0,93.0,2.0753524E-4
94.0,94.0,0.21971516
95.0,95.0,0.6689881
96.0,96.0,0.036164235
97.0,97.0,4.8353136E-4
98.0,98.0,0.013229162
99.0,99.0,0.006387559
100.0,100.0,0.14648779
101.0,101.0,0.0116743455
102.0,102.0,0.0067819995
103.0,103.0,0.0016066689
104.0,104.0,0.0046785725
105.0,105.0,0.25513983
106.0,106.0,0.012097403
107.0,107.0,0.03014679
108.0,108.0,0.011051463
109.0,109.0,0.101787336
110.0,110.0,0.018976804
111.0,111.0,0.04586501
112.0,112.0,3.9923343E-5
113.0,113.0,0.4335386
114.0,114.0,0.0058851773
115.0,115.0,0.060452726
116.0,116.0,0.5899374
117.0,117.0,0.003286301
118.0,118.0,0.02867327
119.0,119.0,0.15397148
120.0,120.0,0.24842502
121.0,121.0,0.04875636
122.0,122.0,0.0015978417
123.0,123.0,0.04204533
124.0,124.0,0.1450482
125.0,125.0,0.032932848
126.0,126.0,0.07207649
127.0,127.0,0.023730107
128.0,128.0,1.8793599E-4
129.0,129.0,0.0016570628
130.0,130.0,0.016540697
131.0,131.0,2.3883727E-4
132.0,132.0,0.29288667
133.0,133.0,4.10046E-4
134.0,134.0,0.034687523
135.0,135.0,3.8262593E-4
136.0,136.0,0.055275045
137.0,137.0,0.37454996
138.0,138.0,0.024634536
139.0,139.0,0.03465634
140.0,140.0,0.68317366
141.0,141.0,0.05429007
142.0,142.0,0.042482577
143.0,143.0,0.036225762
144.0,144.0,2.3196971E-4
145.0,145.0,0.0022417114
146.0,146.0,0.016900023
147.0,147.0,0.06614395
148.0,148.0,0.22266668
