Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.60486E-3,0.160486144,0.057365832,1,0,0
1.82362E-3,0.342847711,0.064926031,0.98,0,0
1.92722E-3,0.535570094,0.068485564,0.96,0,0
1.94565E-3,0.730135054,0.069117174,0.94,0,0
2.43214E-3,0.973348696,0.085639234,0.92,0,0
2.51586E-3,1.224934856,0.088452984,0.9,0,0
2.93096E-3,1.518030494,0.102275705,0.88,0,0
2.97422E-3,1.815452693,0.10370434,0.86,0,0
3.40444E-3,2.155896624,0.117787036,0.84,0,0
4.04239E-3,2.560136099,0.138263515,0.82,0,0
4.21685E-3,2.981820999,0.143779757,0.8,0,0
4.37687E-3,3.419507716,0.148808476,0.78,0,0
4.43012E-3,3.862519592,0.150475398,0.76,0,0
4.70312E-3,4.33283121,0.158969846,0.74,0,0
5.27246E-3,4.86007694,0.176412881,0.72,0,0
6.86442E-3,5.546519125,0.223289986,0.7,0,0
7.03232E-3,6.24975137,0.228075743,0.68,0,0
7.15645E-3,6.965396606,0.231594914,0.66,0,0
8.28986E-3,7.794382755,0.262994909,0.64,0,0
9.85437E-3,8.779819707,0.304241064,0.62,0,0
1.22549E-2,10.005305447,0.363083736,0.6,0,0
1.34755E-2,11.352852328,0.391068419,0.58,0.04,0
1.52544E-2,12.878288192,0.429665695,0.56,0.04,0
1.95488E-2,14.833171283,0.513061596,0.54,0.08,0
2.00836E-2,16.84152655,0.522552676,0.52,0.12,0
2.13985E-2,18.981381368,0.545113854,0.5,0.16,0
2.27011E-2,21.251493968,0.566410778,0.48,0.2,0
2.30361E-2,23.555100847,0.571723971,0.46,0.24,0
2.49111E-2,26.046210236,0.600287385,0.44,0.28,0
2.63673E-2,28.682941893,0.621149982,0.42,0.28,0
2.77932E-2,31.462266265,0.640523006,0.4,0.32,0
2.83132E-2,34.29358453,0.647337835,0.38,0.36,0
2.84094E-2,37.134523205,0.648584543,0.36,0.36,0
2.85211E-2,39.986630713,0.650026384,0.34,0.36,0
2.92927E-2,42.915901892,0.659827504,0.32,0.4,0
2.96555E-2,45.881447427,0.664339655,0.3,0.44,0
3.0061E-2,48.887544215,0.669312992,0.28,0.48,0
3.00868E-2,51.896224648,0.66962735,0.26,0.52,0
3.2583E-2,55.154528288,0.698632111,0.24,0.56,0
3.42759E-2,58.582114229,0.716838687,0.22,0.6,0
3.78533E-2,62.367442874,0.751777121,0.2,0.6,0
3.85181E-2,66.219249323,0.757777745,0.18,0.64,0
3.87581E-2,70.095057909,0.759908472,0.16,0.68,0
3.87955E-2,73.974605237,0.760238678,0.14,0.72,0
4.04492E-2,78.019528712,0.774399249,0.12,0.76,0
4.11874E-2,82.138270246,0.780447042,0.1,0.8,0
4.35474E-2,86.493012497,0.798715654,0.08,0.84,0
4.40837E-2,90.901382531,0.802650259,0.06,0.88,0
4.48937E-2,95.390755859,0.808448034,0.04,0.92,0
4.60924E-2,100,0.816716682,0.02,0.96,0
