Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.38434E-3,0.338434271,0.083590877,1,0,0
4.79339E-3,0.817772966,0.116298427,0.96875,0,0
5.66004E-3,1.383777438,0.135833284,0.9375,0,0
5.92097E-3,1.975874454,0.141629643,0.90625,0,0
6.87051E-3,2.662925302,0.162397027,0.875,0,0
7.64395E-3,3.427320131,0.178941081,0.84375,0,0
7.75384E-3,4.202703984,0.181264996,0.8125,0,0
1.10377E-2,5.306475199,0.247756934,0.78125,0,0
1.60298E-2,6.909456833,0.338640131,0.75,0,0
1.73692E-2,8.646376186,0.361097693,0.71875,0,0
1.74167E-2,10.388048058,0.361880391,0.6875,0,0
1.99308E-2,12.381124609,0.401946081,0.65625,0,0
2.01686E-2,14.397987739,0.405604073,0.625,0,0
2.31506E-2,16.713043808,0.449606918,0.59375,0.0625,0
3.07749E-2,19.790538581,0.547866788,0.5625,0.125,0
3.12779E-2,22.918325346,0.553693901,0.53125,0.125,0
3.21505E-2,26.133375271,0.56362706,0.5,0.125,0
3.28649E-2,29.419869119,0.571594701,0.46875,0.1875,0
3.32734E-2,32.747205812,0.57608409,0.4375,0.25,0
3.6374E-2,36.384605586,0.60866635,0.40625,0.25,0
3.91996E-2,40.304563659,0.63617236,0.375,0.25,0
4.41724E-2,44.721807421,0.679969818,0.34375,0.3125,0
4.54019E-2,49.26200042,0.689959478,0.3125,0.375,0
5.07463E-2,54.336629945,0.729882849,0.28125,0.4375,0
5.12441E-2,59.461040171,0.733328966,0.25,0.5,0
5.5802E-2,65.041241962,0.762906763,0.21875,0.5625,0
5.81154E-2,70.852786629,0.776640365,0.1875,0.625,0
5.82944E-2,76.682229304,0.777669113,0.15625,0.6875,0
