x,y,species cloglog values
1.0,1.0,0.030317634
2.0,2.0,0.16757095
3.0,3.0,0.04533562
4.0,4.0,0.051787544
5.0,5.0,0.044216704
6.0,6.0,0.072207734
7.0,7.0,0.05612153
8.0,8.0,0.048930824
9.0,9.0,0.670565
10.0,10.0,0.657281
11.0,11.0,0.6778146
12.0,12.0,0.109977625
13.0,13.0,0.04795929
14.0,14.0,0.11010813
15.0,15.0,0.6606123
16.0,16.0,0.112889916
17.0,17.0,0.5534767
18.0,18.0,0.27362368
19.0,19.0,0.31856868
20.0,20.0,0.11149838
21.0,21.0,0.043888982
22.0,22.0,0.08381149
23.0,23.0,0.30708402
24.0,24.0,0.15935162
