x,y,species cloglog values
1.0,1.0,0.118188165
2.0,2.0,0.24793524
3.0,3.0,0.2026136
4.0,4.0,0.57658935
5.0,5.0,0.29839998
6.0,6.0,0.36517778
7.0,7.0,0.14102323
8.0,8.0,0.5592897
9.0,9.0,0.10007145
10.0,10.0,0.1869446
11.0,11.0,0.66355807
12.0,12.0,0.37372813
13.0,13.0,0.1702684
14.0,14.0,0.19796227
15.0,15.0,0.18009232
16.0,16.0,0.70373887
17.0,17.0,0.04821096
18.0,18.0,0.47543693
19.0,19.0,0.33610374
20.0,20.0,0.27145573
21.0,21.0,0.44686845
22.0,22.0,0.54848
23.0,23.0,0.47660074
24.0,24.0,0.2566447
25.0,25.0,0.2346714
