X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.016550782209059454,20.97946976452027,0.4859307897910402
2.0,2.0,train,0.034068708208349105,70.47011114873433,0.7458109997645539
3.0,3.0,train,0.043010626721221315,86.19681991188448,0.8225688324188863
4.0,4.0,train,0.027922721719747728,48.62418958166986,0.6745634503214464
5.0,5.0,train,0.01831278796518799,22.81080186699997,0.5210868234714152
6.0,6.0,train,0.023224380625700262,37.685409240925594,0.6069028826955437
7.0,7.0,train,0.03047531680726907,60.592648852027516,0.706304192696391
8.0,8.0,train,0.04901705047272364,99.99993888936703,0.8606339097081819
9.0,9.0,train,0.01927156176644684,24.737893703827137,0.5391957306259254
10.0,10.0,train,0.029857792764475352,54.51905493044439,0.6989214735649645
11.0,11.0,train,0.02209826857032628,33.101202560146604,0.5886969835744157
12.0,12.0,train,0.029091683229991692,51.53326211923015,0.6895039102253907
13.0,13.0,train,0.02261746521310096,35.36289377880917,0.5971933179904327
14.0,14.0,train,0.014411180328399793,14.636378919170284,0.43975335053163056
15.0,15.0,train,0.04504452440140346,95.09832506136291,0.836499968034961
16.0,16.0,train,0.011770242632187533,11.932159469460883,0.3769967398538866
17.0,17.0,train,0.012631798506021948,13.195274627699426,0.398206541468777
18.0,18.0,train,0.026837075569218317,40.369172789503466,0.6600446944868404
19.0,19.0,train,0.030863149903366992,63.678886741117644,0.7108480404092756
20.0,20.0,train,0.03384390450323868,67.06328877811944,0.7435032601681562
21.0,21.0,train,0.027531254562859642,45.831576313145085,0.6694011148044532
22.0,22.0,train,0.04184044741513888,81.89580922304197,0.8140220891580369
23.0,23.0,train,0.043971448918021475,90.59404785164615,0.829292008226704
24.0,24.0,train,0.03554240568677274,74.02434768449415,0.7604336372358619
25.0,25.0,train,0.03687258286461275,77.7115427084294,0.7729085386346815
