Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.99545E-4,0.089954545,0.032972156,1,0,0
9.16554E-4,0.181609977,0.033585016,0.979591837,0,0
1.14954E-3,0.296564082,0.041940948,0.959183673,0,0
1.53038E-3,0.449602052,0.05544422,0.93877551,0,0
1.55341E-3,0.604943465,0.056254814,0.918367347,0,0
1.75792E-3,0.780735825,0.06342117,0.897959184,0,0
2.06586E-3,0.987321858,0.074109265,0.87755102,0,0
2.16689E-3,1.204011012,0.07758929,0.857142857,0,0
2.64276E-3,1.468286811,0.093805452,0.836734694,0,0
3.24854E-3,1.793141039,0.114037047,0.816326531,0,0
4.56193E-3,2.249334282,0.156363035,0.795918367,0,0
4.94778E-3,2.74411242,0.168408905,0.775510204,0,0
7.33106E-3,3.477218852,0.239093279,0.755102041,0,0
8.69683E-3,4.346901913,0.276857907,0.734693878,0,0
9.00886E-3,5.247787732,0.285219289,0.714285714,0,0
9.83277E-3,6.231065219,0.306835978,0.693877551,0,0
1.1556E-2,7.386665115,0.349957078,0.673469388,0.04,0
1.16934E-2,8.556008389,0.353278378,0.653061224,0.04,0
1.19196E-2,9.747964543,0.35870624,0.632653061,0.04,0
1.48523E-2,11.233190348,0.425109411,0.612244898,0.04,0
1.83749E-2,13.070679294,0.495845026,0.591836735,0.04,0
1.99051E-2,15.061187182,0.523794128,0.571428571,0.04,0
2.15419E-2,17.215377753,0.551978055,0.551020408,0.04,0
2.16998E-2,19.38535737,0.554606884,0.530612245,0.08,0
2.2618E-2,21.647153862,0.569591318,0.510204082,0.12,0
2.38602E-2,24.033173227,0.589065165,0.489795918,0.16,0
2.39666E-2,26.429833063,0.590691678,0.469387755,0.16,0
2.47434E-2,28.904176084,0.602372942,0.448979592,0.2,0
2.57526E-2,31.479433237,0.61705106,0.428571429,0.2,0
2.58534E-2,34.064772962,0.618487478,0.408163265,0.24,0
2.60526E-2,36.670037419,0.621310239,0.387755102,0.28,0
2.64334E-2,39.313374052,0.626646019,0.367346939,0.32,0
2.76793E-2,42.081303489,0.643587571,0.346938776,0.36,0
2.92983E-2,45.011138365,0.664459409,0.326530612,0.4,0
2.95374E-2,47.964880239,0.667436013,0.306122449,0.44,0
3.01741E-2,50.982291957,0.67523522,0.285714286,0.48,0
3.49577E-2,54.478063648,0.728270758,0.265306122,0.52,0
3.50043E-2,57.978492587,0.728742032,0.244897959,0.56,0
3.51958E-2,61.498071952,0.730671316,0.224489796,0.6,0
3.6584E-2,65.156467111,0.744251924,0.204081633,0.6,0
3.67954E-2,68.836005832,0.746259467,0.183673469,0.64,0
3.73289E-2,72.568900456,0.751255733,0.163265306,0.68,0
3.75565E-2,76.324548378,0.753356324,0.142857143,0.72,0
3.86215E-2,80.186695952,0.762955003,0.12244898,0.76,0
3.9017E-2,84.08839431,0.766423755,0.102040816,0.8,0
3.90306E-2,87.991453908,0.766542233,0.081632653,0.84,0
3.93403E-2,91.92548754,0.769221932,0.06122449,0.88,0
4.03464E-2,95.960126885,0.777715388,0.040816327,0.92,0
4.03987E-2,100,0.778148585,0.020408163,0.96,0
