x,y,species cloglog values
1.0,1.0,0.0022701013
2.0,2.0,0.057895876
3.0,3.0,0.096954815
4.0,4.0,0.541067
5.0,5.0,0.0017841314
6.0,6.0,0.04099718
7.0,7.0,0.26418993
8.0,8.0,0.059319213
9.0,9.0,0.025295937
10.0,10.0,0.14693092
11.0,11.0,0.010341611
12.0,12.0,0.0061863954
13.0,13.0,8.105351E-4
14.0,14.0,2.7655662E-5
15.0,15.0,0.032492638
16.0,16.0,0.0063158222
17.0,17.0,0.10195958
18.0,18.0,7.345916E-5
19.0,19.0,0.26689452
20.0,20.0,0.0024728687
21.0,21.0,0.0772838
22.0,22.0,3.5639497E-4
23.0,23.0,0.01444069
24.0,24.0,0.018054465
25.0,25.0,0.1654519
26.0,26.0,0.0011647288
27.0,27.0,0.03998694
28.0,28.0,8.507944E-4
29.0,29.0,0.038632207
30.0,30.0,0.7687074
31.0,31.0,0.0966096
32.0,32.0,0.007097714
33.0,33.0,0.91732025
34.0,34.0,0.13440967
35.0,35.0,0.029234141
36.0,36.0,0.002602258
37.0,37.0,0.011483694
38.0,38.0,0.21229912
39.0,39.0,1.4001489E-4
40.0,40.0,0.02622948
41.0,41.0,9.367343E-5
42.0,42.0,6.011789E-5
43.0,43.0,0.0042224578
44.0,44.0,0.040650513
45.0,45.0,0.014294864
46.0,46.0,4.2303593E-4
47.0,47.0,0.00809267
48.0,48.0,0.011718605
49.0,49.0,2.8299055E-5
50.0,50.0,1.811908E-4
51.0,51.0,0.010570545
52.0,52.0,0.16396603
53.0,53.0,0.100708514
54.0,54.0,0.020025525
55.0,55.0,0.0049513467
56.0,56.0,0.02591571
57.0,57.0,0.7200527
58.0,58.0,0.17104651
59.0,59.0,0.30811912
60.0,60.0,0.016399456
61.0,61.0,0.010166486
62.0,62.0,5.682702E-5
63.0,63.0,0.051244974
64.0,64.0,0.30559948
65.0,65.0,0.0012523741
66.0,66.0,0.33372974
67.0,67.0,9.128997E-4
68.0,68.0,0.036432013
69.0,69.0,0.2768951
70.0,70.0,0.0054354896
71.0,71.0,0.0055774194
72.0,72.0,0.67158514
73.0,73.0,0.25567138
74.0,74.0,2.8050007E-4
75.0,75.0,4.6877423E-4
76.0,76.0,0.19613293
77.0,77.0,0.009293382
78.0,78.0,0.102728836
79.0,79.0,0.06642985
80.0,80.0,0.007109003
81.0,81.0,0.2611792
82.0,82.0,8.780728E-5
83.0,83.0,0.020119855
84.0,84.0,0.010477299
85.0,85.0,0.0012730196
86.0,86.0,0.38732693
87.0,87.0,0.024566576
88.0,88.0,0.48508134
89.0,89.0,0.49123222
90.0,90.0,3.6167304E-4
91.0,91.0,0.93108803
92.0,92.0,0.4385899
93.0,93.0,0.16975336
94.0,94.0,0.74658364
95.0,95.0,0.0070164893
96.0,96.0,0.020179546
97.0,97.0,0.3159845
98.0,98.0,6.1680493E-4
99.0,99.0,0.031905383
100.0,100.0,0.0574098
101.0,101.0,0.0048041507
102.0,102.0,0.06755424
103.0,103.0,0.005562415
104.0,104.0,0.021836301
105.0,105.0,0.14171483
106.0,106.0,0.043973807
107.0,107.0,0.030022433
108.0,108.0,0.03269001
109.0,109.0,1.8483601E-4
110.0,110.0,0.060523964
111.0,111.0,0.10192411
112.0,112.0,4.896965E-4
113.0,113.0,0.45870352
114.0,114.0,0.05646207
115.0,115.0,0.03866458
116.0,116.0,0.56640196
117.0,117.0,0.07410654
118.0,118.0,0.014362648
119.0,119.0,6.104128E-4
120.0,120.0,0.0039918968
121.0,121.0,6.4435466E-5
122.0,122.0,5.529464E-4
123.0,123.0,0.007511605
124.0,124.0,0.31991664
125.0,125.0,0.111573555
126.0,126.0,0.012374669
127.0,127.0,0.021262048
128.0,128.0,0.4150979
129.0,129.0,0.0017511295
130.0,130.0,0.09216965
131.0,131.0,0.14892413
132.0,132.0,0.036057357
133.0,133.0,0.6066454
134.0,134.0,3.3691197E-4
135.0,135.0,0.13484837
136.0,136.0,0.03214292
137.0,137.0,0.08503201
138.0,138.0,0.010108175
139.0,139.0,0.002088466
140.0,140.0,0.23083678
141.0,141.0,0.21917792
142.0,142.0,0.07237056
143.0,143.0,0.23695235
144.0,144.0,0.37288958
145.0,145.0,0.0012322668
146.0,146.0,0.0014751529
147.0,147.0,0.11096355
148.0,148.0,0.16599588
