Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.89015E-7,0.000018902,0.000027656,1,0,0
1.93412E-7,0.000038243,0.000028299,0.996183206,0,0
3.88396E-7,0.000077082,0.000056827,0.992366412,0,0
4.10888E-7,0.000118171,0.000060118,0.988549618,0,0
6.00144E-7,0.000272433,0.000087807,0.977099237,0,0
1.23846E-6,0.000556003,0.000181191,0.965648855,0,0
2.30301E-6,0.001104376,0.000336912,0.954198473,0,0
3.34765E-6,0.002539636,0.000489697,0.935114504,0,0
6.24206E-6,0.005516763,0.000912899,0.91221374,0,0
1.19786E-5,0.011089839,0.00175113,0.889312977,0,0
3.2913E-5,0.027682392,0.004804144,0.858778626,0,0
4.33024E-5,0.051006074,0.006315824,0.835877863,0,0
7.10478E-5,0.103682693,0.010341625,0.801526718,0,0
1.38253E-4,0.209852298,0.020025543,0.759541985,0,0
1.75109E-4,0.301964403,0.025295956,0.736641221,0,0
2.21612E-4,0.401348089,0.031905375,0.717557252,0,0
2.53643E-4,0.519431231,0.036431966,0.698473282,0,0
2.78905E-4,0.60119816,0.039986958,0.687022901,0,0
3.59526E-4,0.724858589,0.051244945,0.671755725,0,0
3.97212E-4,0.764579833,0.056462101,0.667938931,0,0
4.04081E-4,0.804987948,0.057409884,0.664122137,0,0
4.26699E-4,0.930212389,0.060524051,0.652671756,0.007352941,0
4.78034E-4,1.024995548,0.067554178,0.645038168,0.007352941,0
5.26229E-4,1.128961216,0.07410649,0.63740458,0.007352941,0
6.07355E-4,1.244669063,0.085031929,0.629770992,0.007352941,0
6.6088E-4,1.310757024,0.092169518,0.625954198,0.007352941,0
6.97E-4,1.449895887,0.096954802,0.618320611,0.007352941,0
7.2547E-4,1.522442844,0.100708629,0.614503817,0.007352941,0
8.03855E-4,1.823882041,0.110963701,0.599236641,0.007352941,0
9.86516E-4,2.003388023,0.134409659,0.591603053,0.007352941,0
1.0861E-3,2.315440406,0.146931018,0.580152672,0.007352941,0
1.22396E-3,2.54804585,0.163965989,0.572519084,0.007352941,0
1.24058E-3,2.795715565,0.165995844,0.564885496,0.007352941,0
1.28209E-3,3.051068452,0.171046443,0.557251908,0.007352941,0
1.63096E-3,3.363376388,0.212299118,0.549618321,0.007352941,0
1.69091E-3,3.532467307,0.219177919,0.545801527,0.007352941,0
1.84829E-3,3.896669001,0.236952583,0.538167939,0.007352941,0
2.01804E-3,4.098473158,0.255671522,0.534351145,0.007352941,0
2.0688E-3,4.305345113,0.261179196,0.530534351,0.007352941,0
2.09671E-3,4.515024446,0.264189904,0.526717557,0.014705882,0
2.18925E-3,4.946137457,0.274086167,0.519083969,0.014705882,0
2.18925E-3,5.165062796,0.274086167,0.511450382,0.014705882,0
2.21575E-3,5.386637979,0.276895202,0.511450382,0.029411765,0
2.49258E-3,5.635896443,0.305599457,0.507633588,0.029411765,0
2.51743E-3,5.887639197,0.30811897,0.503816794,0.029411765,0
2.59557E-3,6.147196169,0.315984536,0.5,0.029411765,0
2.63498E-3,6.410693714,0.319917023,0.496183206,0.029411765,0
2.77522E-3,6.688215261,0.333729741,0.492366412,0.029411765,0
3.16507E-3,7.004722235,0.370671575,0.488549618,0.029411765,0
3.1892E-3,7.640149648,0.372890001,0.480916031,0.044117647,0
3.34838E-3,7.974987679,0.387326668,0.477099237,0.044117647,0
3.53107E-3,8.328094485,0.40348663,0.473282443,0.044117647,0
