Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.44585E-3,0.144584964,0.055807287,1,0,0
1.59609E-3,0.304193964,0.061424618,0.98,0,0
1.90556E-3,0.494749873,0.072890248,0.96,0,0
2.46381E-3,0.741130517,0.093219899,0.94,0,0
2.74326E-3,1.015456432,0.103228657,0.92,0,0
3.0563E-3,1.321086772,0.114309383,0.9,0,0
3.12021E-3,1.633107646,0.116554536,0.88,0,0
3.3579E-3,1.968897645,0.124855382,0.86,0,0
3.73215E-3,2.342113113,0.137767609,0.84,0,0
4.69125E-3,2.811237864,0.169994422,0.82,0,0
5.71481E-3,3.382718521,0.203059836,0.8,0,0
7.47295E-3,4.130013921,0.256810514,0.78,0,0
8.00852E-3,4.930866249,0.27245215,0.76,0,0
8.19848E-3,5.75071389,0.277920403,0.74,0,0
8.63701E-3,6.614415035,0.290388223,0.72,0,0
1.10643E-2,7.720842263,0.355603507,0.7,0,0
1.24838E-2,8.969226121,0.390930052,0.68,0.04,0
1.33687E-2,10.30609621,0.411963552,0.66,0.04,0
1.41239E-2,11.718485482,0.429339258,0.64,0.08,0
1.54705E-2,13.265538876,0.459059024,0.62,0.08,0
1.58208E-2,14.847619144,0.466532312,0.6,0.08,0
1.6355E-2,16.483121455,0.477732032,0.58,0.08,0
1.73448E-2,18.217599444,0.497864245,0.56,0.08,0
1.79871E-2,20.016305938,0.510511584,0.54,0.12,0
1.95971E-2,21.976012901,0.540832053,0.52,0.12,0
1.99466E-2,23.970671257,0.547162041,0.5,0.16,0
2.36147E-2,26.332139088,0.608553763,0.48,0.16,0
2.47689E-2,28.809027015,0.626093174,0.46,0.2,0
2.5528E-2,31.361829648,0.637198627,0.44,0.2,0
2.55693E-2,33.918760487,0.637792991,0.42,0.24,0
2.59792E-2,36.516676868,0.643641368,0.4,0.28,0
2.62264E-2,39.139314388,0.647123163,0.38,0.32,0
2.77902E-2,41.918329693,0.668373169,0.36,0.36,0
2.86382E-2,44.782145567,0.679356476,0.34,0.4,0
2.94105E-2,47.723200506,0.689043555,0.32,0.44,0
2.99881E-2,50.722009524,0.69609517,0.3,0.48,0
3.012E-2,53.73401233,0.697683524,0.28,0.52,0
3.01537E-2,56.749386859,0.698088101,0.26,0.56,0
3.19297E-2,59.942353233,0.718649597,0.24,0.6,0
3.25469E-2,63.197046142,0.725463321,0.22,0.64,0
3.47123E-2,66.668274941,0.748087187,0.2,0.64,0
3.4925E-2,70.160770548,0.750206024,0.18,0.68,0
3.50786E-2,73.668634044,0.751726044,0.16,0.72,0
3.72993E-2,77.398566599,0.772685765,0.14,0.76,0
3.73324E-2,81.13180207,0.772983766,0.12,0.8,0
3.75248E-2,84.88427929,0.774712072,0.1,0.84,0
3.75974E-2,88.64401682,0.775360774,0.08,0.84,0
3.77714E-2,92.42115486,0.776907899,0.06,0.88,0
3.78576E-2,96.206913766,0.777670451,0.04,0.92,0
3.79309E-2,100,0.778316535,0.02,0.96,0
3.79309E-2,100,0.778316535,0,0.96,0
