x,y,species cloglog values
1.0,1.0,0.17969054
2.0,2.0,0.13188256
3.0,3.0,0.49140245
4.0,4.0,0.021888016
5.0,5.0,0.06347343
6.0,6.0,0.25614676
7.0,7.0,0.47507644
8.0,8.0,0.7010419
9.0,9.0,0.13625471
10.0,10.0,0.05497137
11.0,11.0,0.31122303
12.0,12.0,0.061200332
13.0,13.0,0.36392853
14.0,14.0,0.27779302
15.0,15.0,0.015144672
16.0,16.0,0.09404074
17.0,17.0,0.051965494
18.0,18.0,0.1304214
19.0,19.0,0.47958726
20.0,20.0,0.54235804
21.0,21.0,0.69847995
22.0,22.0,0.12175838
23.0,23.0,0.3661723
24.0,24.0,0.09820801
25.0,25.0,0.14523786
