x,y,species cloglog values
1.0,1.0,0.00512264
2.0,2.0,0.011730027
3.0,3.0,0.0062926477
4.0,4.0,0.13332137
5.0,5.0,0.1769254
6.0,6.0,0.6331949
7.0,7.0,0.04089467
8.0,8.0,0.06306329
9.0,9.0,0.12288442
10.0,10.0,0.14405154
11.0,11.0,0.13309881
12.0,12.0,0.16225213
13.0,13.0,0.015146208
14.0,14.0,0.25228482
15.0,15.0,0.4442171
16.0,16.0,0.018901814
17.0,17.0,0.06968825
18.0,18.0,0.06031702
19.0,19.0,0.17814118
20.0,20.0,0.7045773
21.0,21.0,0.67611516
22.0,22.0,0.6941269
23.0,23.0,0.14090261
24.0,24.0,0.18579328
25.0,25.0,0.06583342
26.0,26.0,0.14155626
27.0,27.0,0.1672479
28.0,28.0,0.28809097
29.0,29.0,0.031216664
30.0,30.0,0.12788333
31.0,31.0,0.11165754
32.0,32.0,0.035917807
33.0,33.0,0.07441392
34.0,34.0,0.5682703
35.0,35.0,0.3259078
36.0,36.0,0.11530658
37.0,37.0,0.65905386
38.0,38.0,0.3137412
39.0,39.0,0.30718684
40.0,40.0,0.12047499
41.0,41.0,0.19712141
42.0,42.0,0.0050120708
43.0,43.0,0.013974008
44.0,44.0,0.62365425
45.0,45.0,0.010400613
46.0,46.0,0.10170609
47.0,47.0,0.0834985
48.0,48.0,0.25201213
49.0,49.0,0.604692
50.0,50.0,0.05117333
