X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.012939659284570606,18.612559611228278,0.5795687519463963
2.0,2.0,train,0.019056668806763415,65.84755015431332,0.7208722419905087
3.0,3.0,train,0.014884107678885688,31.27833108507972,0.6308970942448928
4.0,4.0,train,0.014454045750529014,28.330883812375223,0.620113097478509
5.0,5.0,train,0.022274056190094902,90.80759712671077,0.7749720319444533
6.0,6.0,train,0.018168124971108465,54.75364992589053,0.7037603156895988
7.0,7.0,train,0.0021384618328418484,2.7710058440645278,0.13341678925579104
8.0,8.0,train,0.018726794431908746,63.94200002827883,0.7146379101766102
9.0,9.0,train,0.021224325451509662,77.75870000196933,0.7585849902883617
10.0,10.0,train,0.010570658909992522,10.223045572982876,0.5072925507732893
11.0,11.0,train,0.015444117977183862,35.85104894804681,0.6444820678566046
12.0,12.0,train,0.018168124971108465,54.75364992589053,0.7037603156895988
13.0,13.0,train,0.016362372114796724,40.63836246738856,0.6656839080497485
14.0,14.0,train,0.018400919168026674,60.22951047113305,0.7083424480492329
15.0,15.0,train,0.01606911155232083,39.0023452671095,0.659053885485563
16.0,16.0,train,0.01410646181531999,24.03341398358789,0.6111674700582479
17.0,17.0,train,0.014977367256580174,32.7753897739817,0.6331949269191884
18.0,18.0,train,0.014977367256580174,32.7753897739817,0.6331949269191884
19.0,19.0,train,0.018069667210724293,51.12652291769153,0.7018007560859003
20.0,20.0,train,0.01231750235413647,14.832639627224058,0.5616830567598844
21.0,21.0,train,0.019056668806763415,65.84755015431332,0.7208722419905087
22.0,22.0,train,0.015444117977183862,35.85104894804681,0.6444820678566046
23.0,23.0,train,0.01963050386212962,69.71652631698944,0.7313944207018114
24.0,24.0,train,0.02127877071877942,79.8844401092682,0.7594635389447175
25.0,25.0,train,0.017966756132049,47.523743943502694,0.6997387080184397
26.0,26.0,train,0.022167972249203086,86.36423965315447,0.7733678173998079
27.0,27.0,train,0.013303465898920475,21.23688043691462,0.5896873220092518
28.0,28.0,train,0.01410646181531999,24.03341398358789,0.6111674700582479
29.0,29.0,train,0.022512729087819403,93.05993319058476,0.7785398819856951
30.0,30.0,train,0.016362372114796724,40.63836246738856,0.6656839080497485
31.0,31.0,train,0.02127877071877942,79.8844401092682,0.7594635389447175
32.0,32.0,train,0.012177213523580272,13.600982234960746,0.557546054970968
33.0,33.0,train,0.019730487884370946,73.65475472174253,0.733186781563756
34.0,34.0,train,0.012939659284570606,18.612559611228278,0.5795687519463963
35.0,35.0,train,0.02344468667268052,97.65546561527873,0.7919379946183633
36.0,36.0,train,0.022167972249203086,86.36423965315447,0.7733678173998079
37.0,37.0,train,0.01972728551276495,71.68888091944811,0.7331295601629542
38.0,38.0,train,0.011030065460153138,12.382979749622153,0.5222189882668676
39.0,39.0,train,0.01606911155232083,39.0023452671095,0.659053885485563
40.0,40.0,train,0.02344468667268052,97.65546561527873,0.7919379946183633
41.0,41.0,train,0.015306017800087076,34.30674557046478,0.6411791465423471
42.0,42.0,train,0.018400919168026674,60.22951047113305,0.7083424480492329
43.0,43.0,train,0.021340563526958616,84.14500147682858,0.760456777332059
44.0,44.0,train,0.014407234754505152,26.886075365921986,0.6189204395506293
45.0,45.0,train,0.01231750235413647,14.832639627224058,0.5616830567598844
46.0,46.0,train,0.022512729087819403,93.05993319058476,0.7785398819856951
47.0,47.0,train,0.018069667210724293,51.12652291769153,0.7018007560859003
48.0,48.0,train,0.019730487884370946,73.65475472174253,0.733186781563756
49.0,49.0,train,0.010570658909992522,10.223045572982876,0.5072925507732893
50.0,50.0,train,0.017966756132049,47.523743943502694,0.6997387080184397
