X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.03935324508455034,60.262741959183444,0.7403991340990275
2.0,2.0,train,0.04668008705122828,95.30640604559385,0.7980421039269993
3.0,3.0,train,0.0441945635002091,76.94257804391218,0.7800860120353901
4.0,4.0,train,0.04627850213073863,90.63857261769935,0.795243535917486
5.0,5.0,train,0.028037262854053537,27.259721683614572,0.6174204418195799
6.0,6.0,train,0.021446355663431477,16.75064905631699,0.5204718001185488
7.0,7.0,train,0.022455345696404692,18.99624065625671,0.536769266057556
8.0,8.0,train,0.02825407740370732,30.08544793180334,0.6202525091292796
9.0,9.0,train,0.03974329338823397,68.1983038195195,0.7438460527451858
10.0,10.0,train,0.03645292708655782,56.326787423885854,0.7132710569047968
11.0,11.0,train,0.04539739474963037,86.01049091371338,0.7889666313460045
12.0,12.0,train,0.03251561284290157,42.355007389945996,0.6718514168802817
13.0,13.0,train,0.04528209764105673,81.47094834066442,0.7881311560267061
14.0,14.0,train,0.02890630244479895,32.97637724093478,0.628646214201553
15.0,15.0,train,0.03504558489394252,49.152200905435066,0.6991036009193874
16.0,16.0,train,0.035292166323086904,52.6809759936513,0.7016355182752239
17.0,17.0,train,0.03292777112157673,45.647451219501754,0.6764537379171645
18.0,18.0,train,0.046934434436609836,100.0,0.7997947837120466
19.0,19.0,train,0.02786738287830329,24.45656619436985,0.6151866919622662
20.0,20.0,train,0.03073408374892347,39.103091893890635,0.6511931469133574
21.0,21.0,train,0.04324773194176766,72.52344113047421,0.7728333693169313
22.0,22.0,train,0.008411694514565114,7.234724529893385,0.250435769193875
23.0,23.0,train,0.026736579822118453,21.669857499978335,0.5999817451079558
24.0,24.0,train,0.03053562478571233,36.03031889828894,0.6488128057473026
25.0,25.0,train,0.039621143362155456,64.22559979003137,0.74277154456906
