Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.27119E-2,1.271193984,0.110458762,1,0,0
1.58222E-2,2.853417081,0.135573028,0.916666667,0,0
3.10817E-2,5.961585958,0.248883854,0.833333333,0,0
3.53989E-2,9.501479799,0.278156913,0.75,0,0
3.88794E-2,13.389418899,0.300923373,0.666666667,0,0
5.51105E-2,18.900467958,0.397970099,0.583333333,0,0
6.50729E-2,25.407762729,0.450738594,0.5,0,0
1.02615E-1,35.669222376,0.611265238,0.416666667,0.166666667,0
1.5464E-1,51.133236801,0.759226963,0.333333333,0.333333333,0
1.60471E-1,67.18037775,0.771813923,0.25,0.5,0
1.62222E-1,83.402587432,0.775462802,0.166666667,0.666666667,0
1.65974E-1,100,0.783087655,0.083333333,0.833333333,0
