x,y,species cloglog values
1.0,1.0,0.35341012
2.0,2.0,0.009177205
3.0,3.0,0.23815165
4.0,4.0,0.32443693
5.0,5.0,3.3649494E-4
6.0,6.0,0.0051745893
7.0,7.0,3.00587E-4
8.0,8.0,0.2739594
9.0,9.0,0.0066832965
10.0,10.0,0.0040838863
11.0,11.0,1.4302018E-4
12.0,12.0,0.40051812
13.0,13.0,0.013137582
14.0,14.0,0.16717042
15.0,15.0,0.0011468101
16.0,16.0,0.27092436
17.0,17.0,0.0013140108
18.0,18.0,8.040309E-5
19.0,19.0,0.0036453593
20.0,20.0,0.59606856
21.0,21.0,0.03492303
22.0,22.0,3.3625448E-4
23.0,23.0,0.0126338955
24.0,24.0,0.007061763
25.0,25.0,2.1544215E-4
26.0,26.0,0.021720577
27.0,27.0,0.028507218
28.0,28.0,0.26286772
29.0,29.0,0.057097048
30.0,30.0,0.101748355
31.0,31.0,0.30455205
32.0,32.0,0.0074673123
33.0,33.0,0.022477088
34.0,34.0,0.5161624
35.0,35.0,0.0029865406
36.0,36.0,0.10263986
37.0,37.0,0.29073367
38.0,38.0,0.038390685
39.0,39.0,0.50742596
40.0,40.0,4.168107E-5
41.0,41.0,3.9264618E-5
42.0,42.0,0.10501982
43.0,43.0,0.124520674
44.0,44.0,0.34958035
45.0,45.0,7.129199E-5
46.0,46.0,0.019147675
47.0,47.0,0.003755014
48.0,48.0,7.1222096E-4
49.0,49.0,0.049671084
50.0,50.0,0.4741855
51.0,51.0,0.20881195
52.0,52.0,0.42355344
53.0,53.0,0.013044813
54.0,54.0,0.05825018
55.0,55.0,0.0140873315
56.0,56.0,0.26631385
57.0,57.0,0.01570101
58.0,58.0,0.009530657
59.0,59.0,0.004499041
60.0,60.0,7.939493E-4
61.0,61.0,0.023734113
62.0,62.0,0.19538637
63.0,63.0,0.02722428
64.0,64.0,7.623585E-5
65.0,65.0,1.3233976E-4
66.0,66.0,0.0054610814
67.0,67.0,0.0033314996
68.0,68.0,0.16323087
69.0,69.0,0.09259671
70.0,70.0,0.005488094
71.0,71.0,0.004284666
72.0,72.0,1.2546248E-4
73.0,73.0,0.020902794
74.0,74.0,0.020210871
75.0,75.0,0.026289795
76.0,76.0,1.1617216E-4
77.0,77.0,0.0038955722
78.0,78.0,0.29156712
79.0,79.0,0.11413654
80.0,80.0,0.103757374
81.0,81.0,0.13017093
82.0,82.0,0.008784493
83.0,83.0,0.56693166
84.0,84.0,0.02100942
85.0,85.0,0.4960046
86.0,86.0,0.032194845
87.0,87.0,0.040583033
88.0,88.0,0.20476946
89.0,89.0,0.0033036955
90.0,90.0,8.450016E-4
91.0,91.0,0.118784115
92.0,92.0,0.043059386
93.0,93.0,0.012927906
94.0,94.0,0.22669281
95.0,95.0,0.6180807
96.0,96.0,0.013695249
97.0,97.0,0.5585904
98.0,98.0,0.02102157
99.0,99.0,0.10813579
100.0,100.0,0.02238435
101.0,101.0,0.01893449
102.0,102.0,0.046234425
103.0,103.0,0.85531825
104.0,104.0,0.031319328
105.0,105.0,0.0652756
106.0,106.0,0.043485172
107.0,107.0,0.1212481
108.0,108.0,0.002331849
109.0,109.0,0.0031501383
110.0,110.0,0.081854925
111.0,111.0,7.8521686E-4
112.0,112.0,2.0343829E-5
113.0,113.0,0.01024793
114.0,114.0,0.0056983093
115.0,115.0,1.4039892E-4
116.0,116.0,0.3224223
117.0,117.0,5.1110008E-5
118.0,118.0,0.16685577
119.0,119.0,0.05968855
120.0,120.0,0.001043657
121.0,121.0,0.03807495
122.0,122.0,0.02118575
123.0,123.0,0.4995626
124.0,124.0,0.013876394
125.0,125.0,0.065728694
126.0,126.0,3.4582565E-5
127.0,127.0,0.023796916
128.0,128.0,0.015836176
129.0,129.0,0.2572036
130.0,130.0,0.25133878
131.0,131.0,0.017305518
132.0,132.0,0.012964241
133.0,133.0,1.8318623E-4
134.0,134.0,0.0827389
135.0,135.0,0.119111374
136.0,136.0,0.026299857
137.0,137.0,0.5702539
138.0,138.0,1.2861448E-4
139.0,139.0,0.2766601
140.0,140.0,1.765956E-5
141.0,141.0,0.21042827
142.0,142.0,0.009744258
143.0,143.0,0.01618122
144.0,144.0,0.11880886
145.0,145.0,0.1636213
146.0,146.0,0.008921469
147.0,147.0,0.73159844
148.0,148.0,0.06487948
