x,y,species cloglog values
1.0,1.0,0.5489884
2.0,2.0,0.10485271
3.0,3.0,0.15474856
4.0,4.0,0.29025143
5.0,5.0,0.47209653
6.0,6.0,0.22830044
7.0,7.0,0.49689496
8.0,8.0,0.05358095
9.0,9.0,0.5465273
10.0,10.0,0.098175295
11.0,11.0,0.42890656
12.0,12.0,0.35370716
13.0,13.0,0.055065934
14.0,14.0,0.31986558
15.0,15.0,0.1351881
16.0,16.0,0.07994603
17.0,17.0,0.35438472
18.0,18.0,0.34591216
19.0,19.0,0.32550052
20.0,20.0,0.6220856
21.0,21.0,0.20783703
22.0,22.0,0.16039051
23.0,23.0,0.2631689
24.0,24.0,0.24264464
25.0,25.0,0.39455062
