X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.034047304521164945,75.00358341249357,0.7367228723326873
2.0,2.0,train,0.006223127975031739,3.5463467114299707,0.21645532248099975
3.0,3.0,train,0.030758178844974803,42.19660825222498,0.7004951363213657
4.0,4.0,train,0.033325283213344103,68.25782482975406,0.7291654340313449
5.0,5.0,train,0.02753267980267051,36.100043445419836,0.6601310326288858
6.0,6.0,train,0.03195187160330919,51.707945724011566,0.7141858924661277
7.0,7.0,train,0.03683476311230544,96.28122192547244,0.7639726904049925
8.0,8.0,train,0.033312278168868004,64.92825299047792,0.7290273389782251
9.0,9.0,train,0.024890896713375184,28.129309873161414,0.6230510353484441
10.0,10.0,train,0.018582946901287384,15.128724883469594,0.5173162133987985
11.0,11.0,train,0.03497715418471425,85.37656667230256,0.746145824540728
12.0,12.0,train,0.03317366187469398,58.27236030380727,0.7275510491842787
13.0,13.0,train,0.026487152979665498,33.34667281881568,0.645913390830517
14.0,14.0,train,0.03246542695302432,54.955298914130935,0.7198817434564848
15.0,15.0,train,0.03134785717512882,45.331284603304496,0.7073383667238327
16.0,16.0,train,0.02166455830333522,23.32656148021704,0.5722357598273531
17.0,17.0,train,0.037176343455650004,100.0,0.767111771262696
18.0,18.0,train,0.03181930567029664,48.51357945692912,0.7126968883167961
19.0,19.0,train,0.020717761910794504,21.160109109045532,0.5560625531780136
20.0,20.0,train,0.033258330568723744,61.60025768934955,0.7284537400214481
21.0,21.0,train,0.030208120197681498,39.12102158690303,0.6939675202996076
22.0,22.0,train,0.023135679726719375,25.640192979638734,0.5962043899211644
23.0,23.0,train,0.036716034489782334,92.59995872259768,0.7628717086396214
24.0,24.0,train,0.03550403646903879,88.92739637242293,0.7513346918023476
25.0,25.0,train,0.034287069270169404,78.4317863139198,0.7391855682835351
