Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.41084E-4,0.074108407,0.02863034,1,0,0
1.03912E-3,0.178020206,0.039911856,0.98,0,0
1.08227E-3,0.286247212,0.041534402,0.96,0,0
1.10885E-3,0.397131903,0.042532344,0.94,0,0
1.78003E-3,0.575135065,0.067393276,0.92,0,0
2.25015E-3,0.800149614,0.084421049,0.9,0,0
4.78369E-3,1.27851911,0.170975785,0.88,0,0
4.82925E-3,1.761443839,0.172454694,0.86,0,0
5.70976E-3,2.332419345,0.200528648,0.84,0,0
5.91619E-3,2.924038019,0.206971452,0.82,0,0
6.22313E-3,3.546350817,0.216455322,0.8,0,0
6.27885E-3,4.174235477,0.218164714,0.78,0.04,0
6.40308E-3,4.814543359,0.221962618,0.76,0.04,0
6.79142E-3,5.493685471,0.233716071,0.74,0.04,0
7.59049E-3,6.252734543,0.257344905,0.72,0.04,0
8.69988E-3,7.122722069,0.288946752,0.7,0.04,0
9.36374E-3,8.059096213,0.307210753,0.68,0.04,0
1.04518E-2,9.104274522,0.336135542,0.66,0.04,0
1.26715E-2,10.371421419,0.391453553,0.64,0.04,0
1.42875E-2,11.800171173,0.428805397,0.62,0.04,0
1.47018E-2,13.270350063,0.438006078,0.6,0.04,0
1.85829E-2,15.128644753,0.517316213,0.58,0.04,0
1.97382E-2,17.102465445,0.538685896,0.56,0.08,0
1.98596E-2,19.088424868,0.540875616,0.54,0.08,0
2.07178E-2,21.16020106,0.556062553,0.52,0.08,0
2.16646E-2,23.32665689,0.57223576,0.5,0.12,0
2.31357E-2,25.640224863,0.59620439,0.48,0.16,0
2.48909E-2,28.129314534,0.623051035,0.46,0.2,0
2.5688E-2,30.698113356,0.634646161,0.44,0.24,0
2.64872E-2,33.346828654,0.645913391,0.42,0.24,0
2.75327E-2,36.100096634,0.660131033,0.4,0.28,0
3.02081E-2,39.120908654,0.69396752,0.38,0.32,0
3.07582E-2,42.196726538,0.700495136,0.36,0.36,0
3.13479E-2,45.331512256,0.707338367,0.34,0.4,0
3.18193E-2,48.513442823,0.712696888,0.32,0.44,0
3.19519E-2,51.708629983,0.714185892,0.3,0.48,0
3.24654E-2,54.955172678,0.719881743,0.28,0.52,0
3.31737E-2,58.272538866,0.727551049,0.26,0.56,0
3.32583E-2,61.598371923,0.72845374,0.24,0.6,0
3.33123E-2,64.92959974,0.729027339,0.22,0.64,0
3.33253E-2,68.262128061,0.729165434,0.2,0.68,0
3.33666E-2,71.598788316,0.72960372,0.18,0.72,0
3.40473E-2,75.003518768,0.736722872,0.16,0.72,0
3.42871E-2,78.432225695,0.739185568,0.14,0.76,0
3.44694E-2,81.879166829,0.741043026,0.12,0.8,0
3.49772E-2,85.376882247,0.746145825,0.1,0.8,0
3.5504E-2,88.927285894,0.751334692,0.08,0.84,0
3.6716E-2,92.598889343,0.762871709,0.06,0.88,0
3.68348E-2,96.282365654,0.76397269,0.04,0.92,0
3.71763E-2,100,0.767111771,0.02,0.96,0
