x,y,species cloglog values
1.0,1.0,0.622809
2.0,2.0,0.20980848
3.0,3.0,0.65071726
4.0,4.0,0.22155747
5.0,5.0,0.6333275
6.0,6.0,0.081452034
7.0,7.0,0.3893964
8.0,8.0,0.22555518
9.0,9.0,0.4161704
10.0,10.0,0.6496784
11.0,11.0,0.053564094
12.0,12.0,0.19729167
13.0,13.0,0.09240754
14.0,14.0,0.68447477
15.0,15.0,0.2601659
16.0,16.0,0.349488
17.0,17.0,0.42979732
18.0,18.0,0.12599382
19.0,19.0,0.29687157
20.0,20.0,0.20537579
21.0,21.0,0.13859357
22.0,22.0,0.21486233
23.0,23.0,0.4243264
24.0,24.0,0.38581058
25.0,25.0,0.07910867
