Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.23604E-2,1.236040472,0.105457477,1,0,0
1.62404E-2,2.860085211,0.136210135,0.916666667,0,0
2.04047E-2,4.900558297,0.168040414,0.833333333,0,0
3.5713E-2,8.471860621,0.275296554,0.75,0,0
3.69777E-2,12.169630047,0.283512995,0.666666667,0,0
4.98225E-2,17.151880005,0.361865,0.583333333,0,0
7.14748E-2,24.299360257,0.475035735,0.5,0,0
1.07836E-1,35.082949944,0.62177307,0.416666667,0.166666667,0
1.50225E-1,50.105473126,0.741910296,0.333333333,0.333333333,0
1.5548E-1,65.653487131,0.753853139,0.25,0.5,0
1.7038E-1,82.691478565,0.784795171,0.166666667,0.666666667,0
1.73085E-1,100,0.789980797,0.083333333,0.833333333,0
