Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.90326E-4,0.029032614,0.010622765,1,0,0
5.90402E-4,0.088072811,0.021483686,0.979591837,0,0
7.31067E-4,0.161179479,0.026533769,0.959183673,0,0
7.89696E-4,0.240149111,0.028630962,0.93877551,0,0
1.06574E-3,0.346722946,0.038444481,0.918367347,0,0
1.27917E-3,0.474640082,0.045964184,0.897959184,0,0
1.78254E-3,0.652894133,0.063466887,0.87755102,0,0
2.82594E-3,0.935488428,0.098731219,0.857142857,0,0
3.57818E-3,1.293306915,0.123328406,0.836734694,0,0
4.27238E-3,1.720545158,0.145431607,0.816326531,0,0
4.48892E-3,2.169437048,0.152211422,0.795918367,0,0
4.77918E-3,2.647354989,0.161215256,0.775510204,0,0
4.98143E-3,3.145498289,0.167432539,0.755102041,0,0
5.84715E-3,3.730213167,0.193528088,0.734693878,0,0
6.04039E-3,4.334251995,0.199240388,0.714285714,0,0
7.76687E-3,5.110938667,0.248513966,0.693877551,0,0
8.0032E-3,5.911258527,0.255018636,0.673469388,0,0
8.98574E-3,6.809832938,0.281463531,0.653061224,0,0
1.41916E-2,8.228997712,0.406689229,0.632653061,0,0
2.09133E-2,10.320328424,0.536658937,0.612244898,0,0
2.11884E-2,12.439171777,0.541324518,0.591836735,0.04,0
2.18992E-2,14.629093863,0.553161703,0.571428571,0.08,0
2.24476E-2,16.873854655,0.562085157,0.551020408,0.12,0
2.37804E-2,19.251895614,0.583036944,0.530612245,0.12,0
2.39788E-2,21.649771968,0.586068206,0.510204082,0.16,0
2.49371E-2,24.143485244,0.600406496,0.489795918,0.2,0
2.57735E-2,26.720835822,0.612513126,0.469387755,0.24,0
2.58013E-2,29.300966308,0.612909161,0.448979592,0.28,0
2.76979E-2,32.070759385,0.638994793,0.428571429,0.32,0
2.79467E-2,34.865426545,0.642282882,0.408163265,0.32,0
3.03992E-2,37.905345166,0.673141539,0.387755102,0.36,0
3.05732E-2,40.962668695,0.67522752,0.367346939,0.36,0
3.11004E-2,44.072708543,0.681464706,0.346938776,0.36,0
3.12297E-2,47.195673746,0.682975609,0.326530612,0.4,0
3.13207E-2,50.327746111,0.68403588,0.306122449,0.44,0
3.13748E-2,53.465228179,0.684664007,0.285714286,0.48,0
3.14442E-2,56.609643227,0.685467178,0.265306122,0.52,0
3.19104E-2,59.800687805,0.690816222,0.244897959,0.56,0
3.2003E-2,63.000987062,0.691866991,0.224489796,0.6,0
3.20148E-2,66.202462565,0.692000285,0.204081633,0.64,0
3.52157E-2,69.724032024,0.726212363,0.183673469,0.68,0
3.64869E-2,73.37272193,0.738720135,0.163265306,0.72,0
3.70879E-2,77.081513319,0.744433228,0.142857143,0.76,0
3.71466E-2,80.79616881,0.744983917,0.12244898,0.8,0
3.74234E-2,84.538508857,0.747567747,0.102040816,0.8,0
3.76702E-2,88.30552543,0.74984876,0.081632653,0.84,0
3.78516E-2,92.090687151,0.751512874,0.06122449,0.88,0
3.93735E-2,96.028039767,0.765041731,0.040816327,0.92,0
3.97196E-2,100,0.768013872,0.020408163,0.96,0
