x,y,species cloglog values
1.0,1.0,0.19924036
2.0,2.0,0.028630942
3.0,3.0,0.01062276
4.0,4.0,0.56208515
5.0,5.0,0.026533775
6.0,6.0,0.25501862
7.0,7.0,0.03844447
8.0,8.0,0.7449839
9.0,9.0,0.6752275
10.0,10.0,0.19352809
11.0,11.0,0.40668914
12.0,12.0,0.16743253
13.0,13.0,0.67314154
14.0,14.0,0.15221135
15.0,15.0,0.02148368
16.0,16.0,0.06346689
17.0,17.0,0.7262124
18.0,18.0,0.6389949
19.0,19.0,0.16121523
20.0,20.0,0.123328485
21.0,21.0,0.04596417
22.0,22.0,0.24851389
23.0,23.0,0.28146374
24.0,24.0,0.09873115
25.0,25.0,0.1454317
