variable,x,y
bio_6_asc,-60.60039999999999,0.9154019176959991
bio_6_asc,-60.26319999999999,0.9154019176959991
bio_6_asc,-59.925999999999995,0.9154019176959991
bio_6_asc,-59.58879999999999,0.9154019176959991
bio_6_asc,-59.251599999999996,0.9154019176959991
bio_6_asc,-58.91439999999999,0.9154019176959991
bio_6_asc,-58.57719999999999,0.9154019176959991
bio_6_asc,-58.239999999999995,0.9154019176959991
bio_6_asc,-57.90279999999999,0.9154019176959991
bio_6_asc,-57.56559999999999,0.9154019176959991
bio_6_asc,-57.22839999999999,0.9154019176959991
bio_6_asc,-56.89119999999999,0.9154019176959991
bio_6_asc,-56.55399999999999,0.9154019176959991
bio_6_asc,-56.21679999999999,0.9154019176959991
bio_6_asc,-55.879599999999996,0.9154019176959991
bio_6_asc,-55.542399999999994,0.9154019176959991
bio_6_asc,-55.20519999999999,0.9154019176959991
bio_6_asc,-54.867999999999995,0.9154019176959991
bio_6_asc,-54.530799999999985,0.9154019176959991
bio_6_asc,-54.19359999999999,0.9154019176959991
bio_6_asc,-53.856399999999994,0.9154019176959991
bio_6_asc,-53.51919999999999,0.9154019176959991
bio_6_asc,-53.18199999999999,0.9154019176959991
bio_6_asc,-52.84479999999999,0.9154019176959991
bio_6_asc,-52.5076,0.9154019176959991
bio_6_asc,-52.170399999999994,0.9154019176959991
bio_6_asc,-51.83319999999999,0.9154019176959991
bio_6_asc,-51.495999999999995,0.9154019176959991
bio_6_asc,-51.158799999999985,0.9154019176959991
bio_6_asc,-50.82159999999999,0.9154019176959991
bio_6_asc,-50.484399999999994,0.9154019176959991
bio_6_asc,-50.14719999999999,0.9154019176959991
bio_6_asc,-49.80999999999999,0.9154019176959991
bio_6_asc,-49.47279999999999,0.9154019176959991
bio_6_asc,-49.13559999999999,0.9154019176959991
bio_6_asc,-48.798399999999994,0.9154019176959991
bio_6_asc,-48.46119999999999,0.9154019176959991
bio_6_asc,-48.123999999999995,0.9154019176959991
bio_6_asc,-47.786799999999985,0.9154019176959991
bio_6_asc,-47.44959999999999,0.9154019176959991
bio_6_asc,-47.112399999999994,0.9153708577156067
bio_6_asc,-46.77519999999999,0.9153397977352142
bio_6_asc,-46.43799999999999,0.9152463644742965
bio_6_asc,-46.10079999999999,0.9151529312133789
bio_6_asc,-45.76359999999999,0.9150591045618057
bio_6_asc,-45.42639999999999,0.9149652779102325
bio_6_asc,-45.08919999999999,0.9148710489273071
bio_6_asc,-44.751999999999995,0.9147768199443818
bio_6_asc,-44.414799999999985,0.9146821916103363
bio_6_asc,-44.07759999999999,0.9145875632762909
bio_6_asc,-43.74039999999999,0.9144925266504288
bio_6_asc,-43.40319999999999,0.9143974900245666
bio_6_asc,-43.06599999999999,0.9143020451068878
bio_6_asc,-42.72879999999999,0.914206600189209
bio_6_asc,-42.39159999999999,0.9141107499599457
bio_6_asc,-42.05439999999999,0.9140148997306824
bio_6_asc,-41.71719999999999,0.9139186441898346
bio_6_asc,-41.37999999999999,0.9138223886489868
bio_6_asc,-41.04279999999999,0.9137257248163223
bio_6_asc,-40.70559999999999,0.9136290609836578
bio_6_asc,-40.36839999999999,0.9135311156511307
bio_6_asc,-40.03119999999999,0.9134331703186035
bio_6_asc,-39.69399999999999,0.9132696717977524
bio_6_asc,-39.35679999999999,0.9131061732769012
bio_6_asc,-39.01959999999999,0.9127935886383056
bio_6_asc,-38.68239999999999,0.9124810039997101
bio_6_asc,-38.34519999999999,0.9121577233076096
bio_6_asc,-38.00799999999999,0.911834442615509
bio_6_asc,-37.67079999999999,0.9115086019039154
bio_6_asc,-37.33359999999998,0.9111827611923218
bio_6_asc,-36.99639999999999,0.9108543395996094
bio_6_asc,-36.65919999999999,0.910525918006897
bio_6_asc,-36.32199999999999,0.9101949006319046
bio_6_asc,-35.98479999999999,0.9098638832569123
bio_6_asc,-35.64759999999998,0.9095302522182465
bio_6_asc,-35.31039999999999,0.9091966211795807
bio_6_asc,-34.97319999999999,0.9088603526353836
bio_6_asc,-34.63599999999999,0.9085240840911866
bio_6_asc,-34.29879999999999,0.9081851541996002
bio_6_asc,-33.96159999999998,0.9078462243080139
bio_6_asc,-33.62439999999999,0.9075046181678772
bio_6_asc,-33.28719999999999,0.9071630120277405
bio_6_asc,-32.94999999999999,0.9068187087774277
bio_6_asc,-32.61279999999999,0.9064744055271149
bio_6_asc,-32.27559999999998,0.9061273843050003
bio_6_asc,-31.938399999999987,0.9057803630828858
bio_6_asc,-31.60119999999999,0.9054306119680404
bio_6_asc,-31.26399999999999,0.9050808608531952
bio_6_asc,-30.926799999999993,0.904728353023529
bio_6_asc,-30.589599999999983,0.9043758451938629
bio_6_asc,-30.252399999999987,0.9040205627679825
bio_6_asc,-29.91519999999999,0.903665280342102
bio_6_asc,-29.57799999999999,0.9033072054386139
bio_6_asc,-29.240799999999993,0.9029491305351257
bio_6_asc,-28.903599999999983,0.9025882303714752
bio_6_asc,-28.566399999999987,0.9022273302078248
bio_6_asc,-28.22919999999999,0.9018636018037796
bio_6_asc,-27.89199999999999,0.9014998733997345
bio_6_asc,-27.554799999999993,0.9011332958936691
bio_6_asc,-27.217599999999983,0.9007667183876038
bio_6_asc,-26.880399999999987,0.9003972500562668
bio_6_asc,-26.54319999999999,0.9000277817249298
bio_6_asc,-26.20599999999999,0.8996554255485535
bio_6_asc,-25.868799999999993,0.8992830693721772
bio_6_asc,-25.531599999999983,0.8989077985286713
bio_6_asc,-25.194399999999987,0.8985325276851654
bio_6_asc,-24.857199999999985,0.8981543123722077
bio_6_asc,-24.51999999999999,0.8977760970592499
bio_6_asc,-24.182799999999993,0.897394934296608
bio_6_asc,-23.845599999999983,0.8970137715339661
bio_6_asc,-23.508399999999988,0.8966296255588532
bio_6_asc,-23.171199999999985,0.8962454795837402
bio_6_asc,-22.83399999999999,0.8958583354949952
bio_6_asc,-22.496799999999993,0.89547119140625
bio_6_asc,-22.159599999999983,0.8950810253620147
bio_6_asc,-21.822399999999988,0.8946908593177796
bio_6_asc,-21.485199999999985,0.894297656416893
bio_6_asc,-21.14799999999999,0.8939044535160064
bio_6_asc,-20.810799999999993,0.8935081928968429
bio_6_asc,-20.473599999999983,0.8931119322776795
bio_6_asc,-20.136399999999988,0.8927125841379165
bio_6_asc,-19.799199999999985,0.8923132359981537
bio_6_asc,-19.46199999999999,0.891910794377327
bio_6_asc,-19.124799999999993,0.8915083527565002
bio_6_asc,-18.787599999999983,0.8911027818918228
bio_6_asc,-18.450399999999988,0.8906972110271454
bio_6_asc,-18.113199999999985,0.8902884930372238
bio_6_asc,-17.77599999999999,0.8898797750473022
bio_6_asc,-17.438799999999993,0.8894678950309753
bio_6_asc,-17.101599999999983,0.8890560150146485
bio_6_asc,-16.764399999999988,0.8886409550905228
bio_6_asc,-16.427199999999985,0.888225895166397
bio_6_asc,-16.08999999999999,0.887807622551918
bio_6_asc,-15.75279999999998,0.887389349937439
bio_6_asc,-15.415599999999984,0.8869678556919098
bio_6_asc,-15.078399999999988,0.8865463614463807
bio_6_asc,-14.741199999999985,0.8861216157674789
bio_6_asc,-14.40399999999999,0.8856968700885772
bio_6_asc,-14.06679999999998,0.885268384218216
bio_6_asc,-13.729599999999984,0.8848398983478546
bio_6_asc,-13.392399999999988,0.884407714009285
bio_6_asc,-13.055199999999985,0.8839755296707154
bio_6_asc,-12.71799999999999,0.8835400193929672
bio_6_asc,-12.38079999999998,0.8831045091152191
bio_6_asc,-12.043599999999984,0.8826656609773635
bio_6_asc,-11.706399999999988,0.8822268128395081
bio_6_asc,-11.369199999999985,0.8817846089601517
bio_6_asc,-11.031999999999982,0.8813424050807953
bio_6_asc,-10.694799999999987,0.8808968037366867
bio_6_asc,-10.35759999999999,0.8804512023925781
bio_6_asc,-10.020399999999995,0.8800022095441818
bio_6_asc,-9.683199999999985,0.8795532166957856
bio_6_asc,-9.345999999999975,0.8791007995605469
bio_6_asc,-9.00879999999998,0.8786483824253082
bio_6_asc,-8.671599999999984,0.8781925082206726
bio_6_asc,-8.334399999999988,0.877736634016037
bio_6_asc,-7.997199999999992,0.8772773027420044
bio_6_asc,-7.659999999999982,0.8768179714679718
bio_6_asc,-7.322799999999987,0.8763551503419876
bio_6_asc,-6.985599999999991,0.8758923292160035
bio_6_asc,-6.648399999999995,0.8754260003566742
bio_6_asc,-6.311199999999985,0.874959671497345
bio_6_asc,-5.973999999999975,0.8744898170232773
bio_6_asc,-5.63679999999998,0.8740199625492096
bio_6_asc,-5.299599999999984,0.873546552658081
bio_6_asc,-4.962399999999988,0.8730731427669525
bio_6_asc,-4.625199999999992,0.8725961655378341
bio_6_asc,-4.2879999999999825,0.8721191883087158
bio_6_asc,-3.9507999999999868,0.8716386377811431
bio_6_asc,-3.613599999999991,0.8711580872535706
bio_6_asc,-3.2763999999999953,0.8706739395856857
bio_6_asc,-2.9391999999999854,0.8701897919178009
bio_6_asc,-2.6019999999999754,0.8697020053863526
bio_6_asc,-2.2647999999999797,0.8692142188549041
bio_6_asc,-1.927599999999984,0.8687227755784989
bio_6_asc,-1.5903999999999883,0.8682313323020935
bio_6_asc,-1.2531999999999925,0.8677362024784088
bio_6_asc,-0.9159999999999826,0.8672410726547242
bio_6_asc,-0.5787999999999869,0.8667422473430634
bio_6_asc,-0.24159999999999116,0.8662434220314026
bio_6_asc,0.09560000000000457,0.8657408803701401
bio_6_asc,0.4328000000000287,0.8652383387088776
bio_6_asc,0.7700000000000244,0.8647320508956909
bio_6_asc,1.1072000000000202,0.8642257630825043
bio_6_asc,1.444400000000016,0.8637157112360001
bio_6_asc,1.7816000000000116,0.8632056593894959
bio_6_asc,2.1188000000000216,0.8626918345689774
bio_6_asc,2.4560000000000173,0.8621780097484588
bio_6_asc,2.793200000000013,0.8616603732109069
bio_6_asc,3.1304000000000087,0.8611427366733551
bio_6_asc,3.4676000000000045,0.8606212884187698
bio_6_asc,3.8048000000000286,0.8600998401641846
bio_6_asc,4.142000000000024,0.8595745831727981
bio_6_asc,4.47920000000002,0.8590493261814117
bio_6_asc,4.816400000000016,0.858520221710205
bio_6_asc,5.1536000000000115,0.8579911172389985
bio_6_asc,5.490800000000021,0.8574581414461135
bio_6_asc,5.828000000000017,0.8569251656532287
bio_6_asc,6.165200000000013,0.8563883095979691
bio_6_asc,6.502400000000009,0.8558514535427093
bio_6_asc,6.8396000000000186,0.8553106695413589
bio_6_asc,7.1768000000000285,0.8547698855400085
bio_6_asc,7.514000000000024,0.8542251765727997
bio_6_asc,7.85120000000002,0.8536804676055908
bio_6_asc,8.188400000000016,0.8531318187713623
bio_6_asc,8.525600000000011,0.8525831699371338
bio_6_asc,8.862800000000021,0.8520305454730988
bio_6_asc,9.200000000000017,0.8514779210090637
bio_6_asc,9.537200000000013,0.8509213119745255
bio_6_asc,9.874400000000009,0.8503647029399872
bio_6_asc,10.211600000000018,0.8498040944337845
bio_6_asc,10.548800000000028,0.8492434859275818
bio_6_asc,10.886000000000024,0.8486788511276245
bio_6_asc,11.22320000000002,0.8481142163276673
bio_6_asc,11.560400000000016,0.847545537352562
bio_6_asc,11.897600000000011,0.8469768583774566
bio_6_asc,12.234800000000021,0.8464041233062745
bio_6_asc,12.572000000000017,0.8458313882350922
bio_6_asc,12.909200000000013,0.8452545791864395
bio_6_asc,13.246400000000008,0.8446777701377869
bio_6_asc,13.583600000000018,0.8440968602895736
bio_6_asc,13.920800000000028,0.8435159504413605
bio_6_asc,14.258000000000024,0.8429309397935867
bio_6_asc,14.59520000000002,0.842345929145813
bio_6_asc,14.932400000000015,0.8417567878961563
bio_6_asc,15.269600000000011,0.8411676466464997
bio_6_asc,15.606800000000021,0.8405743539333344
bio_6_asc,15.944000000000017,0.839981061220169
bio_6_asc,16.281200000000013,0.8393836110830307
bio_6_asc,16.61840000000001,0.8387861609458923
bio_6_asc,16.955600000000018,0.8381845325231552
bio_6_asc,17.292800000000028,0.8375829041004181
bio_6_asc,17.630000000000024,0.8369770765304565
bio_6_asc,17.96720000000002,0.836371248960495
bio_6_asc,18.304400000000015,0.8357612192630768
bio_6_asc,18.64160000000001,0.8351511895656586
bio_6_asc,18.97880000000002,0.8345369309186935
bio_6_asc,19.316000000000017,0.8339226722717286
bio_6_asc,19.653200000000012,0.8333041697740555
bio_6_asc,19.990400000000008,0.8326856672763825
bio_6_asc,20.327600000000018,0.8320629119873046
bio_6_asc,20.664800000000028,0.8314401566982269
bio_6_asc,21.002000000000024,0.830813130736351
bio_6_asc,21.33920000000002,0.8301861047744751
bio_6_asc,21.676400000000015,0.8295547902584076
bio_6_asc,22.01360000000001,0.82892347574234
bio_6_asc,22.35080000000002,0.828287860751152
bio_6_asc,22.688000000000017,0.827652245759964
bio_6_asc,23.025200000000012,0.8270123243331909
bio_6_asc,23.362400000000008,0.8263724029064179
bio_6_asc,23.699600000000032,0.8257281452417373
bio_6_asc,24.036800000000028,0.8250838875770569
bio_6_asc,24.374000000000024,0.8244352906942367
bio_6_asc,24.71120000000002,0.8237866938114167
bio_6_asc,25.048400000000015,0.8231337457895279
bio_6_asc,25.385600000000025,0.8224807977676392
bio_6_asc,25.72280000000002,0.8218234717845917
bio_6_asc,26.060000000000016,0.8211661458015442
bio_6_asc,26.397200000000012,0.8205044537782669
bio_6_asc,26.734400000000008,0.8198427617549896
bio_6_asc,27.071600000000032,0.8191766709089279
bio_6_asc,27.408800000000028,0.8185105800628663
bio_6_asc,27.746000000000024,0.8178400903940201
bio_6_asc,28.08320000000002,0.817169600725174
bio_6_asc,28.420400000000015,0.8164946973323822
bio_6_asc,28.757600000000025,0.8158197939395905
bio_6_asc,29.09480000000002,0.8151404619216919
bio_6_asc,29.432000000000016,0.8144611299037934
bio_6_asc,29.769200000000012,0.8137773633003235
bio_6_asc,30.106400000000008,0.8130935966968537
bio_6_asc,30.443600000000032,0.8124053865671158
bio_6_asc,30.780800000000028,0.811717176437378
bio_6_asc,31.118000000000023,0.8110245078802109
bio_6_asc,31.45520000000002,0.8103318393230439
bio_6_asc,31.792400000000015,0.8096347004175186
bio_6_asc,32.129600000000025,0.8089375615119934
bio_6_asc,32.46680000000002,0.8082359552383422
bio_6_asc,32.804000000000016,0.8075343489646911
bio_6_asc,33.14120000000001,0.8068282544612885
bio_6_asc,33.47840000000001,0.8061221599578857
bio_6_asc,33.81560000000003,0.8054115831851959
bio_6_asc,34.15280000000003,0.8047010064125061
bio_6_asc,34.49000000000002,0.8039859294891357
bio_6_asc,34.82720000000002,0.8032708525657654
bio_6_asc,35.164400000000015,0.8025512665510177
bio_6_asc,35.501600000000025,0.8018316805362702
bio_6_asc,35.83880000000002,0.8011075794696808
bio_6_asc,36.176000000000016,0.8003834784030914
bio_6_asc,36.51320000000001,0.7996548652648926
bio_6_asc,36.85040000000001,0.7989262521266938
bio_6_asc,37.18760000000003,0.7981931090354919
bio_6_asc,37.52480000000003,0.7974599659442901
bio_6_asc,37.86200000000002,0.796722286939621
bio_6_asc,38.19920000000002,0.7959846079349517
bio_6_asc,38.536400000000015,0.7952423959970474
bio_6_asc,38.873600000000025,0.794500184059143
bio_6_asc,39.21080000000002,0.7937534362077713
bio_6_asc,39.548000000000016,0.7930066883563995
bio_6_asc,39.88520000000001,0.7922553896903992
bio_6_asc,40.22240000000001,0.7915040910243988
bio_6_asc,40.55960000000003,0.7907482534646988
bio_6_asc,40.89680000000003,0.7899924159049988
bio_6_asc,41.23400000000002,0.789232024550438
bio_6_asc,41.57120000000002,0.7884716331958771
bio_6_asc,41.908400000000015,0.7877066910266877
bio_6_asc,42.245600000000024,0.7869417488574981
bio_6_asc,42.58280000000002,0.7861722528934478
bio_6_asc,42.920000000000016,0.7854027569293975
bio_6_asc,43.25720000000001,0.7846287012100219
bio_6_asc,43.594400000000036,0.7838546454906463
bio_6_asc,43.93160000000003,0.7830760389566421
bio_6_asc,44.26880000000003,0.7822974324226379
bio_6_asc,44.60600000000002,0.7815142631530761
bio_6_asc,44.94320000000002,0.7807310938835144
bio_6_asc,45.28040000000003,0.7799433648586274
bio_6_asc,45.617600000000024,0.7791556358337403
bio_6_asc,45.95480000000002,0.7783633559942246
bio_6_asc,46.292000000000016,0.7775710761547089
bio_6_asc,46.62920000000001,0.7767742395401
bio_6_asc,46.966400000000036,0.7759774029254913
bio_6_asc,47.30360000000003,0.7751760184764862
bio_6_asc,47.64080000000003,0.7743746340274811
bio_6_asc,47.97800000000002,0.7735686987638474
bio_6_asc,48.31520000000002,0.7727627635002137
bio_6_asc,48.65240000000003,0.773659485578537
bio_6_asc,48.989600000000024,0.7745562076568604
bio_6_asc,49.32680000000002,0.7737519651651382
bio_6_asc,49.664000000000016,0.7729477226734162
bio_6_asc,50.00120000000001,0.7721389085054398
bio_6_asc,50.338400000000036,0.7713300943374634
bio_6_asc,50.67560000000003,0.770516711473465
bio_6_asc,51.01280000000003,0.7697033286094666
bio_6_asc,51.35000000000002,0.7688853770494462
bio_6_asc,51.68720000000002,0.7680674254894256
bio_6_asc,52.02440000000003,0.7672449082136155
bio_6_asc,52.361600000000024,0.7664223909378052
bio_6_asc,52.69880000000002,0.7655953139066696
bio_6_asc,53.03600000000003,0.7647682368755341
bio_6_asc,53.373200000000026,0.7639366120100022
bio_6_asc,53.71040000000002,0.7631049871444702
bio_6_asc,54.04760000000002,0.7622688114643097
bio_6_asc,54.38480000000001,0.7614326357841492
bio_6_asc,54.72200000000001,0.7619275361299515
bio_6_asc,55.059200000000004,0.7624224364757538
bio_6_asc,55.39640000000003,0.7615808606147766
bio_6_asc,55.733600000000024,0.7607392847537995
bio_6_asc,56.07080000000002,0.7598931849002838
bio_6_asc,56.408000000000044,0.7590470850467682
bio_6_asc,56.74520000000001,0.7581964701414109
bio_6_asc,57.082400000000035,0.7573458552360535
bio_6_asc,57.4196,0.7510025024414068
bio_6_asc,57.75680000000003,0.744659149646759
bio_6_asc,58.09400000000002,0.7437768936157226
bio_6_asc,58.43120000000002,0.7428946375846863
bio_6_asc,58.76840000000004,0.7374835819005962
bio_6_asc,59.10560000000001,0.732072526216507
bio_6_asc,59.442800000000034,0.7311645656824112
bio_6_asc,59.78000000000003,0.7302566051483155
bio_6_asc,60.117200000000025,0.7293443143367767
bio_6_asc,60.45440000000002,0.7284320235252381
bio_6_asc,60.79160000000002,0.7275154113769531
bio_6_asc,61.12880000000001,0.7265987992286682
bio_6_asc,61.46600000000004,0.725677889585495
bio_6_asc,61.803200000000004,0.7247569799423218
bio_6_asc,62.14040000000003,0.723831781744957
bio_6_asc,62.477600000000024,0.7229065835475922
bio_6_asc,62.81480000000002,0.7219771236181259
bio_6_asc,63.152000000000044,0.7210476636886597
bio_6_asc,63.48920000000001,0.7211355358362198
bio_6_asc,63.826400000000035,0.7212234079837799
bio_6_asc,64.1636,0.7161015868186956
bio_6_asc,64.50080000000003,0.7109797656536102
bio_6_asc,64.83800000000002,0.7100469410419464
bio_6_asc,65.17520000000002,0.7091141164302825
bio_6_asc,65.51240000000004,0.7072602361440656
bio_6_asc,65.84960000000001,0.7054063558578492
bio_6_asc,66.18680000000003,0.7038892924785614
bio_6_asc,66.52400000000003,0.7023722290992737
bio_6_asc,66.86120000000003,0.7014223486185074
bio_6_asc,67.19840000000002,0.7004724681377411
bio_6_asc,67.53560000000002,0.6986605226993561
bio_6_asc,67.87280000000001,0.696848577260971
bio_6_asc,68.21000000000004,0.6958852678537368
bio_6_asc,68.5472,0.6949219584465027
bio_6_asc,68.88440000000003,0.6939548015594482
bio_6_asc,69.22160000000002,0.6929876446723938
bio_6_asc,69.55880000000002,0.692016652226448
bio_6_asc,69.89600000000004,0.6910456597805024
bio_6_asc,70.23320000000001,0.6900708854198456
bio_6_asc,70.57040000000003,0.6890961110591889
bio_6_asc,70.9076,0.6881175637245179
bio_6_asc,71.24480000000003,0.6871390163898468
bio_6_asc,71.58200000000002,0.6861567258834839
bio_6_asc,71.91920000000002,0.685174435377121
bio_6_asc,72.25640000000004,0.6841884404420852
bio_6_asc,72.59360000000001,0.6832024455070496
bio_6_asc,72.93080000000003,0.6822127670049667
bio_6_asc,73.26800000000003,0.6812230885028839
bio_6_asc,73.60520000000002,0.6802297711372376
bio_6_asc,73.94240000000002,0.6792364537715911
bio_6_asc,74.27960000000002,0.6782395213842392
bio_6_asc,74.61680000000001,0.6772425889968872
bio_6_asc,74.95400000000004,0.6762420803308486
bio_6_asc,75.2912,0.6752415716648101
bio_6_asc,75.62840000000003,0.6742375195026398
bio_6_asc,75.96560000000005,0.6732334673404694
bio_6_asc,76.30280000000002,0.6722259014844896
bio_6_asc,76.64000000000004,0.6712183356285095
bio_6_asc,76.97720000000001,0.6702072888612748
bio_6_asc,77.31440000000003,0.6691962420940399
bio_6_asc,77.65160000000003,0.6668422132730484
bio_6_asc,77.98880000000003,0.6644881844520569
bio_6_asc,78.32600000000002,0.6634635210037232
bio_6_asc,78.66320000000002,0.6624388575553894
bio_6_asc,79.00040000000004,0.6614108800888061
bio_6_asc,79.33760000000004,0.6603829026222229
bio_6_asc,79.67480000000003,0.6593516588211059
bio_6_asc,80.01200000000003,0.6583204150199891
bio_6_asc,80.34920000000002,0.6572859436273575
bio_6_asc,80.68640000000002,0.6562514722347259
bio_6_asc,81.02360000000004,0.6552138000726699
bio_6_asc,81.36080000000001,0.654176127910614
bio_6_asc,81.69800000000004,0.6531549841165541
bio_6_asc,82.0352,0.6521338403224946
bio_6_asc,82.37240000000003,0.6511148065328598
bio_6_asc,82.70960000000005,0.650095772743225
bio_6_asc,83.04680000000002,0.649073800444603
bio_6_asc,83.38400000000004,0.6480518281459808
bio_6_asc,83.72120000000001,0.647026950120926
bio_6_asc,84.05840000000003,0.646002072095871
bio_6_asc,84.39560000000003,0.6449743419885635
bio_6_asc,84.73280000000003,0.6439466118812561
bio_6_asc,85.07000000000002,0.6429160594940185
bio_6_asc,85.40720000000002,0.641885507106781
bio_6_asc,85.74440000000004,0.6408521980047226
bio_6_asc,86.08160000000004,0.6398188889026641
bio_6_asc,86.41880000000003,0.6387828409671783
bio_6_asc,86.75600000000003,0.6377467930316925
bio_6_asc,87.09320000000002,0.6367080539464951
bio_6_asc,87.43040000000002,0.6356693148612976
bio_6_asc,87.76760000000004,0.6346279442310332
bio_6_asc,88.10480000000001,0.6335865736007691
bio_6_asc,88.44200000000004,0.6325425982475281
bio_6_asc,88.77920000000003,0.6314986228942872
bio_6_asc,89.11640000000003,0.6304521024227142
bio_6_asc,89.45360000000005,0.6294055819511414
bio_6_asc,89.79080000000002,0.6283565551042558
bio_6_asc,90.12800000000004,0.62730752825737
bio_6_asc,90.46520000000001,0.6262560456991196
bio_6_asc,90.80240000000003,0.6252045631408691
bio_6_asc,91.13960000000003,0.6241506725549698
bio_6_asc,91.47680000000003,0.6230967819690705
bio_6_asc,91.81400000000002,0.6220405340194702
bio_6_asc,92.15120000000002,0.62098428606987
bio_6_asc,92.48840000000004,0.6199257165193558
bio_6_asc,92.82560000000004,0.6188671469688416
bio_6_asc,93.16280000000003,0.6178063184022904
bio_6_asc,93.50000000000003,0.6167454898357392
bio_6_asc,93.83720000000002,0.6156824499368667
bio_6_asc,94.17440000000002,0.6146194100379944
bio_6_asc,94.51160000000004,0.6135542094707488
bio_6_asc,94.84880000000001,0.6124890089035034
bio_6_asc,95.18600000000004,0.6114216864109039
bio_6_asc,95.52320000000003,0.6103543639183044
bio_6_asc,95.86040000000003,0.6092849880456924
bio_6_asc,96.19760000000005,0.6082156121730804
bio_6_asc,96.53480000000002,0.6071442186832429
bio_6_asc,96.87200000000004,0.6060728251934051
bio_6_asc,97.20920000000001,0.6049994796514512
bio_6_asc,97.54640000000003,0.603926134109497
bio_6_asc,97.88360000000003,0.6028508752584457
bio_6_asc,98.22080000000003,0.6017756164073944
bio_6_asc,98.55800000000002,0.6006985068321228
bio_6_asc,98.89520000000002,0.5996213972568512
bio_6_asc,99.23240000000004,0.5982175797224045
bio_6_asc,99.56960000000004,0.5968137621879578
bio_6_asc,99.90680000000003,0.5957329243421554
bio_6_asc,100.24400000000003,0.5946520864963531
bio_6_asc,100.58120000000002,0.5935695827007293
bio_6_asc,100.91840000000002,0.5924870789051055
bio_6_asc,101.25560000000004,0.5914029747247695
bio_6_asc,101.59280000000001,0.5903188705444335
bio_6_asc,101.93000000000004,0.58923319876194
bio_6_asc,102.26720000000003,0.5881475269794464
bio_6_asc,102.60440000000003,0.58706034719944
bio_6_asc,102.94160000000005,0.5859731674194336
bio_6_asc,103.27880000000002,0.586581328511238
bio_6_asc,103.61600000000004,0.5871894896030426
bio_6_asc,103.95320000000001,0.5861019134521486
bio_6_asc,104.29040000000003,0.5850143373012543
bio_6_asc,104.62760000000003,0.5839253723621368
bio_6_asc,104.96480000000003,0.5828364074230195
bio_6_asc,105.30200000000002,0.5817461013793945
bio_6_asc,105.63920000000002,0.5806557953357696
bio_6_asc,105.97640000000004,0.5795642212033272
bio_6_asc,106.31360000000004,0.5784726470708847
bio_6_asc,106.65080000000003,0.5794788330793381
bio_6_asc,106.98800000000003,0.5804850190877915
bio_6_asc,107.32520000000002,0.5793933108448982
bio_6_asc,107.66240000000002,0.578301602602005
bio_6_asc,107.99960000000004,0.5772087752819061
bio_6_asc,108.33680000000001,0.5761159479618072
bio_6_asc,108.67400000000004,0.5750220373272896
bio_6_asc,109.01120000000003,0.5739281266927719
bio_6_asc,109.34840000000003,0.5728331938385963
bio_6_asc,109.68560000000005,0.5717382609844208
bio_6_asc,110.02280000000002,0.5706423774361611
bio_6_asc,110.36000000000004,0.5695464938879014
bio_6_asc,110.69720000000001,0.5684497043490411
bio_6_asc,111.03440000000003,0.5673529148101807
bio_6_asc,111.37160000000003,0.5662552759051322
bio_6_asc,111.70880000000002,0.5651576370000839
