x,y,species cloglog values
1.0,1.0,0.32295415
2.0,2.0,0.20024481
3.0,3.0,0.11226256
4.0,4.0,0.06424676
5.0,5.0,0.26538298
6.0,6.0,0.16547765
7.0,7.0,0.3913828
8.0,8.0,0.37228766
9.0,9.0,0.23273912
10.0,10.0,0.6335043
11.0,11.0,0.5617357
12.0,12.0,0.047732674
13.0,13.0,0.51590705
14.0,14.0,0.54085046
15.0,15.0,0.72361696
16.0,16.0,0.19450799
17.0,17.0,0.5563052
18.0,18.0,0.20980659
19.0,19.0,0.7068114
20.0,20.0,0.47367743
21.0,21.0,0.21684809
22.0,22.0,0.1900326
23.0,23.0,0.5616248
24.0,24.0,0.19056708
25.0,25.0,0.12765786
