x,y,species cloglog values
1.0,1.0,0.08674462
2.0,2.0,0.72666883
3.0,3.0,0.29527748
4.0,4.0,0.08968859
5.0,5.0,0.1257426
6.0,6.0,0.52633965
7.0,7.0,0.099162206
8.0,8.0,0.11675414
9.0,9.0,0.31771547
10.0,10.0,0.21287082
11.0,11.0,0.6172807
12.0,12.0,0.07356147
13.0,13.0,0.4447352
14.0,14.0,0.17752679
15.0,15.0,0.4095612
16.0,16.0,0.10029485
17.0,17.0,0.7195443
18.0,18.0,0.72830224
19.0,19.0,0.24081996
20.0,20.0,0.13230939
21.0,21.0,0.16546147
22.0,22.0,0.043629777
23.0,23.0,0.055184003
24.0,24.0,0.0808877
25.0,25.0,0.10707823
