x,y,species cloglog values
1.0,1.0,3.9737887E-4
2.0,2.0,0.34388226
3.0,3.0,0.089638226
4.0,4.0,0.066610456
5.0,5.0,0.020368302
6.0,6.0,0.0038461476
7.0,7.0,0.07670859
8.0,8.0,2.2823673E-4
9.0,9.0,0.0043408815
10.0,10.0,0.002242817
11.0,11.0,0.070882514
12.0,12.0,0.015361819
13.0,13.0,0.47729164
14.0,14.0,9.208557E-5
15.0,15.0,0.00488521
16.0,16.0,2.5409667E-4
17.0,17.0,0.13687187
18.0,18.0,0.18811221
19.0,19.0,0.14197649
20.0,20.0,0.051664487
21.0,21.0,0.013004958
22.0,22.0,0.0032693117
23.0,23.0,0.26438946
24.0,24.0,0.028128192
25.0,25.0,0.06559027
26.0,26.0,0.21764904
27.0,27.0,3.0628865E-4
28.0,28.0,0.53145343
29.0,29.0,0.053218633
30.0,30.0,0.17178763
31.0,31.0,8.182716E-5
32.0,32.0,0.11295932
33.0,33.0,0.21761589
34.0,34.0,0.0010988113
35.0,35.0,0.02090124
36.0,36.0,0.06875481
37.0,37.0,0.029198885
38.0,38.0,0.019264495
39.0,39.0,9.747821E-5
40.0,40.0,0.4590656
41.0,41.0,8.469193E-5
42.0,42.0,3.056617E-4
43.0,43.0,0.062078666
44.0,44.0,0.23238863
45.0,45.0,0.0063500144
46.0,46.0,0.5003053
47.0,47.0,0.049560983
48.0,48.0,0.19598344
49.0,49.0,0.02222079
50.0,50.0,0.015114494
51.0,51.0,0.012593427
52.0,52.0,0.35942662
53.0,53.0,0.016114488
54.0,54.0,0.017299367
55.0,55.0,0.36583498
56.0,56.0,0.030816052
57.0,57.0,0.26036152
58.0,58.0,0.030397935
59.0,59.0,0.04790928
60.0,60.0,6.6510506E-4
61.0,61.0,0.25329354
62.0,62.0,0.006365537
63.0,63.0,0.009996789
64.0,64.0,0.24621065
65.0,65.0,7.639084E-5
66.0,66.0,0.005671296
67.0,67.0,0.12393243
68.0,68.0,0.07574324
69.0,69.0,0.2504493
70.0,70.0,1.1527324E-4
71.0,71.0,0.032936994
72.0,72.0,0.016032003
73.0,73.0,0.20267223
74.0,74.0,0.3330602
75.0,75.0,0.0642212
76.0,76.0,0.44229606
77.0,77.0,0.011032785
78.0,78.0,0.06253935
79.0,79.0,0.0016084983
80.0,80.0,0.023313256
81.0,81.0,0.28078005
82.0,82.0,0.8762109
83.0,83.0,2.791406E-4
84.0,84.0,0.02676249
85.0,85.0,0.16906568
86.0,86.0,0.48268053
87.0,87.0,5.087109E-4
88.0,88.0,8.236132E-5
89.0,89.0,0.3945998
90.0,90.0,9.637067E-4
91.0,91.0,0.5302444
92.0,92.0,0.03963853
93.0,93.0,0.015221167
94.0,94.0,0.1909717
95.0,95.0,0.01217765
96.0,96.0,0.39622533
97.0,97.0,0.0041498495
98.0,98.0,0.83339345
99.0,99.0,0.3781981
100.0,100.0,5.7145936E-4
101.0,101.0,0.5577656
102.0,102.0,0.03744248
103.0,103.0,1.5840768E-4
104.0,104.0,0.62038016
105.0,105.0,0.9227662
106.0,106.0,0.025214136
107.0,107.0,0.343555
108.0,108.0,0.30802676
109.0,109.0,0.011495994
110.0,110.0,0.023672212
111.0,111.0,0.060289327
112.0,112.0,0.10325482
113.0,113.0,0.13242123
114.0,114.0,0.53718084
115.0,115.0,0.06150699
116.0,116.0,5.8217767E-5
117.0,117.0,0.012313082
118.0,118.0,0.014554285
119.0,119.0,0.023089072
120.0,120.0,0.71699274
121.0,121.0,3.2514424E-4
122.0,122.0,0.012777014
123.0,123.0,0.06188311
124.0,124.0,0.002369669
125.0,125.0,0.011204847
126.0,126.0,0.017186899
127.0,127.0,0.049022634
128.0,128.0,0.08544932
129.0,129.0,0.077690065
130.0,130.0,1.0698024E-4
131.0,131.0,0.079434045
132.0,132.0,0.0075317114
133.0,133.0,0.021843977
134.0,134.0,0.02685963
135.0,135.0,3.2158897E-4
136.0,136.0,0.0219571
137.0,137.0,0.025488673
138.0,138.0,1.7101764E-4
139.0,139.0,0.04662585
140.0,140.0,0.6238852
141.0,141.0,0.003237972
142.0,142.0,0.16024558
143.0,143.0,0.89084005
144.0,144.0,0.002544417
145.0,145.0,0.10313613
146.0,146.0,0.028679956
147.0,147.0,5.41176E-4
148.0,148.0,0.16629018
