sp	long	lat	base
proceratophrys_boiei	-44.29028	-22.41972	idigbio
proceratophrys_boiei	-43.1167	-22.9833	idigbio
proceratophrys_boiei	-41.78694	-22.37083	idigbio
proceratophrys_boiei	-49.33333	-26.28333	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-42.81861	-22.91944	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-43.10361	-22.88333	idigbio
proceratophrys_boiei	-43.23333	-22.93333	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-49.23333	-26.43333	idigbio
proceratophrys_boiei	-42.02972	-20.80833	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-48.77861	-27.68806	idigbio
proceratophrys_boiei	-42.139444	-19.790556	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-48.32889	-25.30667	idigbio
proceratophrys_boiei	-49.23333	-26.43333	idigbio
proceratophrys_boiei	-43.10361	-22.88333	idigbio
proceratophrys_boiei	-49.25	-25.4167	idigbio
proceratophrys_boiei	-42.98	-22.43	idigbio
proceratophrys_boiei	-48.77861	-27.68806	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-43.24	-22.96	idigbio
proceratophrys_boiei	-49.25	-25.4167	idigbio
proceratophrys_boiei	-42.20417	-22.48056	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.5333	-22.2667	idigbio
proceratophrys_boiei	-40.600278	-19.935556	idigbio
proceratophrys_boiei	-44.44667	-22.46889	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-41.18472	-20.60361	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-39.53111	-17.03917	idigbio
proceratophrys_boiei	-40.58	-19.83	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-43.70028	-22.24556	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-41.78694	-22.37083	idigbio
proceratophrys_boiei	-49.1666667	-26.7	idigbio
proceratophrys_boiei	-43.70028	-22.24556	idigbio
proceratophrys_boiei	-43.23333	-22.93333	idigbio
proceratophrys_boiei	-43.23333	-22.93333	idigbio
proceratophrys_boiei	-43.2075	-22.90278	idigbio
