Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.10907E-3,0.210907451,0.08379568,1,0,0
2.53141E-3,0.464048008,0.099711919,0.98,0,0
2.7296E-3,0.737007855,0.107085526,0.96,0,0
2.78224E-3,1.015232256,0.109033988,0.94,0,0
3.35805E-3,1.351037235,0.130069552,0.92,0,0
4.52682E-3,1.803719589,0.171252862,0.9,0,0
5.44671E-3,2.348390501,0.20229049,0.88,0,0
5.45266E-3,2.893656994,0.202487609,0.86,0,0
6.07599E-3,3.50125618,0.222850709,0.84,0,0
6.8531E-3,4.186566118,0.247510943,0.82,0,0
7.84158E-3,4.970724065,0.277751293,0.8,0,0
8.8283E-3,5.853553937,0.306725717,0.78,0,0
9.57865E-3,6.811419273,0.327978857,0.76,0,0
1.09853E-2,7.909948822,0.366080929,0.74,0,0
1.29115E-2,9.201099213,0.414776732,0.72,0.04,0
1.37081E-2,10.571905905,0.433804112,0.7,0.04,0
1.47478E-2,12.046686071,0.457712449,0.68,0.04,0
1.50112E-2,13.547803815,0.463606711,0.66,0.04,0
1.56254E-2,15.110342461,0.477104788,0.64,0.04,0
1.58357E-2,16.693917212,0.481649233,0.62,0.04,0
1.76993E-2,18.463847093,0.520221637,0.6,0.08,0
1.77958E-2,20.243427142,0.522138987,0.58,0.12,0
2.01859E-2,22.262018036,0.567257631,0.56,0.16,0
2.03682E-2,24.298838231,0.570518647,0.54,0.2,0
2.04559E-2,26.344430897,0.572079173,0.52,0.24,0
2.06715E-2,28.411581129,0.575889981,0.5,0.24,0
2.06791E-2,30.479492535,0.576023915,0.48,0.28,0
2.10045E-2,32.579939266,0.581709343,0.46,0.28,0
2.23309E-2,34.813027179,0.604109686,0.44,0.28,0
2.24049E-2,37.053520516,0.60532434,0.42,0.28,0
2.26235E-2,39.315872605,0.60888797,0.4,0.32,0
2.36772E-2,41.683593027,0.625619922,0.38,0.32,0
2.41069E-2,44.094286198,0.632236516,0.36,0.36,0
2.47567E-2,46.569958949,0.642020115,0.34,0.4,0
2.54331E-2,49.113273464,0.651928158,0.32,0.44,0
2.56589E-2,51.679168247,0.655174243,0.3,0.48,0
2.57206E-2,54.251232481,0.656055871,0.28,0.52,0
2.62127E-2,56.872501857,0.663007191,0.26,0.56,0
2.72234E-2,59.594837565,0.676847549,0.24,0.6,0
2.85695E-2,62.451789746,0.694403625,0.22,0.64,0
3.1155E-2,65.567287979,0.725491641,0.2,0.64,0
3.22931E-2,68.796597651,0.738154209,0.18,0.68,0
3.34431E-2,72.14091222,0.750356337,0.16,0.68,0
3.77619E-2,75.917098973,0.791314251,0.14,0.72,0
3.80134E-2,79.71843453,0.793480663,0.12,0.76,0
3.83323E-2,83.551664026,0.796195809,0.1,0.8,0
3.85848E-2,87.410147599,0.798320355,0.08,0.84,0
3.86619E-2,91.276341712,0.798964594,0.06,0.88,0
4.14525E-2,95.421589646,0.820945921,0.04,0.92,0
4.57841E-2,100,0.850402633,0.02,0.96,0
