x,y,species cloglog values
1.0,1.0,0.46953133
2.0,2.0,0.22640836
3.0,3.0,0.15049317
4.0,4.0,0.114636846
5.0,5.0,0.5174236
6.0,6.0,0.055767633
7.0,7.0,0.08632692
8.0,8.0,0.5050527
9.0,9.0,0.26055163
10.0,10.0,0.16030324
11.0,11.0,0.10224796
12.0,12.0,0.452054
13.0,13.0,0.7913017
14.0,14.0,0.09746527
15.0,15.0,0.4813085
16.0,16.0,0.18916626
17.0,17.0,0.41690126
18.0,18.0,0.35549834
19.0,19.0,0.38167974
20.0,20.0,0.4472395
21.0,21.0,0.33564866
22.0,22.0,0.059241265
23.0,23.0,0.27279183
24.0,24.0,0.054657087
25.0,25.0,0.09925174
