X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.030988259547083223,45.70010447846635,0.6878042053744534
2.0,2.0,train,0.019786209019413272,29.192080533991724,0.5244586119091916
3.0,3.0,train,0.029324362354146042,39.56668227728334,0.6676669721629676
4.0,4.0,train,0.04748484959241592,100.0,0.8320092186875558
5.0,5.0,train,0.023437577787648264,33.85557875399382,0.5854124091211953
6.0,6.0,train,0.019513375210941274,27.213043918423352,0.5195595110374609
7.0,7.0,train,0.04611340360772316,90.5628770551169,0.8231273963295727
8.0,8.0,train,0.027785201760521093,36.63432111709034,0.6478847096024849
9.0,9.0,train,0.031409193553979524,48.841171265290384,0.6927021532139632
10.0,10.0,train,0.04163464856923395,77.51340242304389,0.7907182372465744
11.0,11.0,train,0.03922269688861748,69.1971026788227,0.770869798426419
12.0,12.0,train,0.041708969978980215,81.67989246478096,0.7913017381366638
13.0,13.0,train,0.023199654039655487,31.512008571319402,0.5816902174513783
14.0,14.0,train,0.008737217594015105,6.533650624399203,0.27980112799723766
15.0,15.0,train,0.03322458573635755,58.531248106840735,0.712960659706547
16.0,16.0,train,0.03374077167861178,65.27276236243468,0.7184731260690701
17.0,17.0,train,0.0468865986265749,95.25150671259448,0.8281910020976049
18.0,18.0,train,0.032082154562197415,55.20853242062815,0.7003735358418146
19.0,19.0,train,0.03369468458120877,61.90064753293787,0.7179852858986762
20.0,20.0,train,0.018035701334765387,21.450440606746294,0.49213553611325167
21.0,21.0,train,0.03159396192308214,51.999964585599166,0.6948277608548882
22.0,22.0,train,0.030347200591890344,42.60147691896577,0.6801945098102149
23.0,23.0,train,0.04269939361824992,85.9514873031815,0.798924069796984
24.0,24.0,train,0.04150109849548959,73.34721201353149,0.7896656266432066
25.0,25.0,train,0.0152521487023108,13.03250123083573,0.4361527825103303
