x,y,species cloglog values
1.0,1.0,0.29641083
2.0,2.0,0.19350629
3.0,3.0,0.050545473
4.0,4.0,0.28610253
5.0,5.0,0.28084227
6.0,6.0,0.39706117
7.0,7.0,0.021439904
8.0,8.0,0.29373643
9.0,9.0,0.39399597
10.0,10.0,0.03457243
11.0,11.0,0.11066358
12.0,12.0,0.11238196
13.0,13.0,0.6970434
14.0,14.0,0.218568
15.0,15.0,0.57312995
16.0,16.0,0.116089426
17.0,17.0,0.010309035
18.0,18.0,0.12658669
19.0,19.0,0.014088927
20.0,20.0,0.42631537
21.0,21.0,0.4861327
22.0,22.0,0.15848055
23.0,23.0,0.31179437
24.0,24.0,0.3266571
25.0,25.0,0.689368
