Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.76931E-4,0.02769308,0.010309029,1,0,0
3.79193E-4,0.06561236,0.014088908,0.979591837,0,0
5.79196E-4,0.123531984,0.021439898,0.959183673,0,0
9.40271E-4,0.217559054,0.034572429,0.93877551,0,0
1.38612E-3,0.356171531,0.050545536,0.918367347,0,0
3.13421E-3,0.66959282,0.110663681,0.897959184,0,0
3.1859E-3,0.988182545,0.112381985,0.87755102,0,0
3.29776E-3,1.317958062,0.116089467,0.857142857,0,0
3.61703E-3,1.679660983,0.126586703,0.836734694,0,0
4.61116E-3,2.140777221,0.158480508,0.816326531,0,0
5.7473E-3,2.715507156,0.193506517,0.795918367,0,0
6.59092E-3,3.374599298,0.218567998,0.775510204,0,0
8.8103E-3,4.2556296,0.280842343,0.755102041,0,0
9.00648E-3,5.156278053,0.286102319,0.734693878,0,0
9.2938E-3,6.08565812,0.293736426,0.714285714,0,0
9.39518E-3,7.025176094,0.29641058,0.693877551,0,0
9.98598E-3,8.023774107,0.311794362,0.673469388,0,0
1.05695E-2,9.080719348,0.326657169,0.653061224,0,0
1.33853E-2,10.419251888,0.393995849,0.632653061,0,0
1.35208E-2,11.771336807,0.397061235,0.612244898,0,0
1.485E-2,13.256336378,0.426315259,0.591836735,0,0
1.67638E-2,14.932716482,0.465962047,0.571428571,0,0
1.77927E-2,16.711989591,0.486132655,0.551020408,0.04,0
2.03867E-2,18.750660589,0.533666762,0.530612245,0.04,0
2.27497E-2,21.025624854,0.573129976,0.510204082,0.08,0
2.45526E-2,23.480887894,0.60097782,0.489795918,0.12,0
2.47443E-2,25.955317484,0.603830158,0.469387755,0.16,0
2.47771E-2,28.433027813,0.604316209,0.448979592,0.2,0
2.67072E-2,31.103751633,0.631886527,0.428571429,0.24,0
2.70147E-2,33.805220953,0.636097303,0.408163265,0.28,0
2.91659E-2,36.721808435,0.664241895,0.387755102,0.32,0
2.97592E-2,39.697725865,0.67161386,0.367346939,0.36,0
3.03603E-2,42.733754249,0.678917814,0.346938776,0.4,0
3.11024E-2,45.843997807,0.687711831,0.326530612,0.44,0
3.12445E-2,48.968451253,0.689367932,0.306122449,0.48,0
3.19132E-2,52.159767875,0.697043427,0.285714286,0.48,0
3.22045E-2,55.380213624,0.700327689,0.265306122,0.48,0
3.22099E-2,58.601207734,0.700389173,0.244897959,0.52,0
3.31129E-2,61.912501428,0.710343717,0.224489796,0.56,0
3.38617E-2,65.298672367,0.718346806,0.204081633,0.6,0
3.40279E-2,68.701465286,0.7200932,0.183673469,0.64,0
3.41919E-2,72.12065976,0.721805821,0.163265306,0.68,0
3.42233E-2,75.542988706,0.722131922,0.142857143,0.72,0
3.52316E-2,79.06614863,0.732420613,0.12244898,0.76,0
3.68742E-2,82.753573528,0.74837255,0.102040816,0.8,0
3.81824E-2,86.571816231,0.76039335,0.081632653,0.84,0
4.15886E-2,90.730672697,0.789066355,0.06122449,0.88,0
4.33023E-2,95.060901631,0.802168163,0.040816327,0.92,0
4.9391E-2,100,0.842475159,0.020408163,0.96,0
