x,y,species cloglog values
1.0,1.0,0.6680012
2.0,2.0,0.22305869
3.0,3.0,0.46860585
4.0,4.0,0.17983855
5.0,5.0,0.11925349
6.0,6.0,0.36420855
7.0,7.0,0.6398077
8.0,8.0,0.020388622
9.0,9.0,0.08303316
10.0,10.0,0.622213
11.0,11.0,0.25431594
12.0,12.0,0.49297222
13.0,13.0,0.5967824
14.0,14.0,0.35904798
15.0,15.0,0.1661927
16.0,16.0,0.36263338
17.0,17.0,0.57975584
18.0,18.0,0.24020667
19.0,19.0,0.11689684
20.0,20.0,0.27041462
21.0,21.0,0.072543524
22.0,22.0,0.5403385
23.0,23.0,0.32182553
24.0,24.0,0.5427719
25.0,25.0,0.6982197
