X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.03678272846213878,26.009262337775183,0.5894466982239864
2.0,2.0,train,0.05488041771096303,51.34319513207885,0.7350638634202666
3.0,3.0,train,0.05880822876712297,79.80333383012332,0.7590897884742323
4.0,4.0,train,0.04790472059097435,35.530777238639594,0.686336405321544
5.0,5.0,train,0.07446068937146784,99.99998893352586,0.8350588056154208
6.0,6.0,train,0.05257678773530841,45.85474461931224,0.7198729137081799
7.0,7.0,train,0.05759870665876285,68.13389115132803,0.7519331497785973
8.0,8.0,train,0.05066360125071622,40.59710298810229,0.70659670873766
9.0,9.0,train,0.060197913517081494,85.82301336389938,0.7670579137030076
10.0,10.0,train,0.020917176136088202,17.948745406108255,0.39725242497179325
11.0,11.0,train,0.04731017820082167,30.740257570533497,0.6817902615512363
12.0,12.0,train,0.05516987026508066,62.368249102404,0.7369134132245623
13.0,13.0,train,0.06730930492631375,92.5539361922994,0.8038904535567795
14.0,14.0,train,0.0551407934002837,56.8567596832363,0.7367282021666903
15.0,15.0,train,0.021050090882375493,20.05362149253464,0.39918830340994027
16.0,16.0,train,0.0578862921398746,73.92222813841326,0.753653801350339
