x,y,species cloglog values
1.0,1.0,7.17237E-4
2.0,2.0,9.63258E-5
3.0,3.0,0.043989968
4.0,4.0,0.011448132
5.0,5.0,0.46263224
6.0,6.0,0.5342655
7.0,7.0,0.0010668908
8.0,8.0,7.3905825E-4
9.0,9.0,0.4818902
10.0,10.0,4.3993296E-5
11.0,11.0,0.112902254
12.0,12.0,0.30111817
13.0,13.0,0.14307193
14.0,14.0,8.791483E-5
15.0,15.0,0.012532633
16.0,16.0,0.0026769629
17.0,17.0,7.743779E-4
18.0,18.0,0.0059944913
19.0,19.0,0.0015349077
20.0,20.0,0.0073959953
21.0,21.0,0.39742488
22.0,22.0,2.4956862E-5
23.0,23.0,0.44319755
24.0,24.0,0.6278311
25.0,25.0,0.09052973
26.0,26.0,0.09589512
27.0,27.0,0.03431083
28.0,28.0,0.02480748
29.0,29.0,0.0036956666
30.0,30.0,5.745453E-5
31.0,31.0,0.012699133
32.0,32.0,0.0014400622
33.0,33.0,0.050310113
34.0,34.0,0.5199114
35.0,35.0,0.002072831
36.0,36.0,0.003812788
37.0,37.0,0.19025399
38.0,38.0,0.007870855
39.0,39.0,0.0016428309
40.0,40.0,0.10480912
41.0,41.0,0.1373952
42.0,42.0,0.52766967
43.0,43.0,0.086581066
44.0,44.0,0.0045852084
45.0,45.0,0.0012258609
46.0,46.0,0.030691324
47.0,47.0,2.1905014E-4
48.0,48.0,0.06365914
49.0,49.0,0.36307955
50.0,50.0,0.23513812
51.0,51.0,0.0033728033
52.0,52.0,3.3958906E-5
53.0,53.0,0.003923497
54.0,54.0,2.5750523E-5
55.0,55.0,0.30409712
56.0,56.0,0.57312673
57.0,57.0,0.014706243
58.0,58.0,0.060493853
59.0,59.0,0.038934123
60.0,60.0,0.0049957014
61.0,61.0,2.8260474E-4
62.0,62.0,0.009325077
63.0,63.0,8.569585E-5
64.0,64.0,0.023593528
65.0,65.0,0.008752673
66.0,66.0,0.043584533
67.0,67.0,2.0336764E-4
68.0,68.0,9.714131E-4
69.0,69.0,0.0067059076
70.0,70.0,0.05885788
71.0,71.0,0.01202208
72.0,72.0,9.6821044E-5
73.0,73.0,0.19205202
74.0,74.0,0.32663515
75.0,75.0,0.0017978211
76.0,76.0,0.08725345
77.0,77.0,0.0077964864
78.0,78.0,0.0019053083
79.0,79.0,0.16315135
80.0,80.0,0.48180407
81.0,81.0,6.114579E-5
82.0,82.0,0.6609654
83.0,83.0,0.3953331
84.0,84.0,0.0067053093
85.0,85.0,0.2104439
86.0,86.0,0.6712727
87.0,87.0,3.5408888E-5
88.0,88.0,0.12015896
89.0,89.0,0.23743309
90.0,90.0,0.016863052
91.0,91.0,0.0150454035
92.0,92.0,0.64068717
93.0,93.0,0.21138686
94.0,94.0,0.012934754
95.0,95.0,9.143051E-5
96.0,96.0,0.10555089
97.0,97.0,0.18625213
98.0,98.0,0.37906632
99.0,99.0,0.007895393
100.0,100.0,0.69598955
101.0,101.0,0.020251455
102.0,102.0,3.106031E-5
103.0,103.0,7.846376E-5
104.0,104.0,0.016778605
105.0,105.0,2.0105575E-4
106.0,106.0,0.64126056
107.0,107.0,0.0010149734
108.0,108.0,0.1709936
109.0,109.0,0.008428102
110.0,110.0,3.135047E-4
111.0,111.0,1.9137228E-4
112.0,112.0,0.5854487
113.0,113.0,0.032319546
114.0,114.0,0.029146638
115.0,115.0,0.6614789
116.0,116.0,1.1276848E-5
117.0,117.0,0.9163483
118.0,118.0,0.008572457
119.0,119.0,0.007631844
120.0,120.0,0.17849419
121.0,121.0,0.33810282
122.0,122.0,0.011712151
123.0,123.0,0.6188583
124.0,124.0,2.4130223E-4
125.0,125.0,0.59640354
126.0,126.0,0.0070358515
127.0,127.0,3.0345365E-4
128.0,128.0,0.08036049
129.0,129.0,0.012969336
130.0,130.0,0.69629717
131.0,131.0,0.29579365
132.0,132.0,5.8061304E-4
133.0,133.0,1.4164267E-4
134.0,134.0,0.007531779
135.0,135.0,0.2550526
136.0,136.0,0.29449767
137.0,137.0,2.869428E-5
138.0,138.0,0.034313243
139.0,139.0,0.24695207
140.0,140.0,1.7160628E-4
141.0,141.0,0.0072153686
142.0,142.0,0.19494185
143.0,143.0,0.19102655
144.0,144.0,0.0019060887
145.0,145.0,0.30320343
146.0,146.0,0.19978902
147.0,147.0,0.018211242
148.0,148.0,0.52536416
