x,y,species cloglog values
1.0,1.0,0.012020728
2.0,2.0,0.021576153
3.0,3.0,6.3713983E-4
4.0,4.0,0.0044880644
5.0,5.0,1.7892446E-4
6.0,6.0,0.0018791026
7.0,7.0,0.054586276
8.0,8.0,2.4839797E-5
9.0,9.0,5.0880876E-4
10.0,10.0,0.0013931061
11.0,11.0,0.14147851
12.0,12.0,0.0016935619
13.0,13.0,0.2603039
14.0,14.0,0.57796425
15.0,15.0,8.7241066E-4
16.0,16.0,0.28396025
17.0,17.0,0.6623659
18.0,18.0,0.0019142074
19.0,19.0,0.5805729
20.0,20.0,0.021935629
21.0,21.0,0.013368444
22.0,22.0,0.3175887
23.0,23.0,0.38724792
24.0,24.0,0.006662302
25.0,25.0,0.02293398
26.0,26.0,0.018481545
27.0,27.0,1.5814223E-4
28.0,28.0,0.28137138
29.0,29.0,0.18819283
30.0,30.0,0.26558995
31.0,31.0,0.16147138
32.0,32.0,0.5564321
33.0,33.0,0.10702545
34.0,34.0,0.010718072
35.0,35.0,5.141076E-4
36.0,36.0,0.03754166
37.0,37.0,0.01850576
38.0,38.0,0.71398455
39.0,39.0,0.13530038
40.0,40.0,3.7640042E-4
41.0,41.0,0.0062473263
42.0,42.0,0.7237258
43.0,43.0,0.0057669934
44.0,44.0,0.32094854
45.0,45.0,8.495827E-4
46.0,46.0,0.0036075688
47.0,47.0,0.14484993
48.0,48.0,0.7026727
49.0,49.0,0.020343231
50.0,50.0,0.19274855
51.0,51.0,0.052161966
52.0,52.0,0.0094767865
53.0,53.0,0.061303608
54.0,54.0,0.004948744
55.0,55.0,0.0016143839
56.0,56.0,0.04772759
57.0,57.0,0.0153453965
58.0,58.0,0.005093117
59.0,59.0,0.02510017
60.0,60.0,0.0042286427
61.0,61.0,0.0015373956
62.0,62.0,0.15335096
63.0,63.0,0.00667109
64.0,64.0,0.2850346
65.0,65.0,0.06383301
66.0,66.0,0.6029061
67.0,67.0,8.291735E-5
68.0,68.0,0.2159373
69.0,69.0,0.65328246
70.0,70.0,0.009761519
71.0,71.0,0.0027978043
72.0,72.0,0.6832489
73.0,73.0,0.01757761
74.0,74.0,0.11498845
75.0,75.0,0.014089258
76.0,76.0,0.68454236
77.0,77.0,0.027532432
78.0,78.0,0.015485126
79.0,79.0,0.004637797
80.0,80.0,0.063579746
81.0,81.0,0.03219474
82.0,82.0,0.48382425
83.0,83.0,1.3396249E-4
84.0,84.0,0.33759138
85.0,85.0,0.15032212
86.0,86.0,0.004967188
87.0,87.0,0.07971887
88.0,88.0,0.115653716
89.0,89.0,0.0057460293
90.0,90.0,0.004829231
91.0,91.0,1.226381E-4
92.0,92.0,0.3986904
93.0,93.0,0.24539164
94.0,94.0,0.2009156
95.0,95.0,0.0012060476
96.0,96.0,0.041123573
97.0,97.0,3.5780607E-4
98.0,98.0,0.051949155
99.0,99.0,0.039265547
100.0,100.0,0.74543476
101.0,101.0,0.013327505
102.0,102.0,0.005218622
103.0,103.0,0.29533225
104.0,104.0,0.024528386
105.0,105.0,0.09093479
106.0,106.0,0.021315595
107.0,107.0,0.027580526
108.0,108.0,3.3128346E-4
109.0,109.0,0.008106405
110.0,110.0,0.06680079
111.0,111.0,9.6573494E-5
112.0,112.0,0.03666968
113.0,113.0,1.1813453E-4
114.0,114.0,0.33706114
115.0,115.0,0.107273124
116.0,116.0,0.04533526
117.0,117.0,0.40514356
118.0,118.0,0.010777184
119.0,119.0,0.036972392
120.0,120.0,0.034071643
121.0,121.0,0.2676085
122.0,122.0,1.2315142E-4
123.0,123.0,4.7019953E-4
124.0,124.0,0.04271333
125.0,125.0,0.0012495308
126.0,126.0,0.066790916
127.0,127.0,0.001216011
128.0,128.0,0.5363211
129.0,129.0,8.1105216E-4
130.0,130.0,0.075067736
131.0,131.0,0.040530927
132.0,132.0,1.242966E-4
133.0,133.0,0.012793711
134.0,134.0,0.010222269
135.0,135.0,0.1692059
136.0,136.0,0.005433579
137.0,137.0,0.031259887
138.0,138.0,0.0024017403
139.0,139.0,0.02609569
140.0,140.0,0.0011086911
141.0,141.0,0.0035149383
142.0,142.0,0.8742598
143.0,143.0,0.08705075
144.0,144.0,0.066294886
145.0,145.0,0.05683595
146.0,146.0,0.31357753
147.0,147.0,0.39473504
148.0,148.0,0.1352553
