x,y,species cloglog values
1.0,1.0,0.25116205
2.0,2.0,0.18788768
3.0,3.0,0.04310647
4.0,4.0,0.3193581
5.0,5.0,0.34930843
6.0,6.0,0.43781102
7.0,7.0,0.47614998
8.0,8.0,0.5840463
9.0,9.0,0.32100013
10.0,10.0,0.2663885
11.0,11.0,0.11692316
12.0,12.0,0.6977521
13.0,13.0,0.042656817
14.0,14.0,0.4226282
15.0,15.0,0.32911134
16.0,16.0,0.72448087
17.0,17.0,0.30971223
18.0,18.0,0.022628104
19.0,19.0,0.03635916
20.0,20.0,0.41181493
21.0,21.0,0.094202034
22.0,22.0,0.3193489
23.0,23.0,0.51311916
24.0,24.0,0.33381727
25.0,25.0,0.03162816
