Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.88969E-4,0.098896875,0.039274662,1,0,0
1.04661E-3,0.203557736,0.041515531,0.979591837,0,0
1.25156E-3,0.328714098,0.049441329,0.959183673,0,0
2.2355E-3,0.552264289,0.086588063,0.93877551,0,0
2.95801E-3,0.848065694,0.112937558,0.918367347,0,0
4.06257E-3,1.254322584,0.151758109,0.897959184,0,0
5.11805E-3,1.766127469,0.187265479,0.87755102,0,0
6.01925E-3,2.368052204,0.216403918,0.857142857,0,0
6.68458E-3,3.036509755,0.237243516,0.836734694,0,0
7.41055E-3,3.777565141,0.25935102,0.816326531,0,0
1.0187E-2,4.796264211,0.338147149,0.795918367,0,0
1.10722E-2,5.903484443,0.361462688,0.775510204,0,0
1.18877E-2,7.092253084,0.382214144,0.755102041,0,0
1.303E-2,8.395251266,0.410152903,0.734693878,0,0
1.37617E-2,9.771417424,0.427381134,0.714285714,0,0
1.46252E-2,11.233933802,0.447067061,0.693877551,0,0
1.51205E-2,12.745983617,0.45805261,0.673469388,0,0
1.51244E-2,14.25841994,0.458137466,0.653061224,0.04,0
1.61139E-2,15.869814146,0.479431801,0.632653061,0.08,0
1.81582E-2,17.685636677,0.520808859,0.612244898,0.08,0
1.8487E-2,19.534334103,0.527148803,0.591836735,0.08,0
1.89073E-2,21.425067787,0.535133472,0.571428571,0.12,0
1.89363E-2,23.318698677,0.535678795,0.551020408,0.12,0
1.89423E-2,25.212928537,0.535791456,0.530612245,0.12,0
2.09718E-2,27.310113498,0.57243368,0.510204082,0.12,0
2.10359E-2,29.413698828,0.573540933,0.489795918,0.16,0
2.14747E-2,31.561169348,0.58105615,0.469387755,0.2,0
2.20537E-2,33.766541208,0.590769337,0.448979592,0.24,0
2.20935E-2,35.975888111,0.591427846,0.428571429,0.28,0
2.22863E-2,38.204516336,0.594607,0.408163265,0.32,0
2.45585E-2,40.660363971,0.630259236,0.387755102,0.36,0
2.53106E-2,43.191422695,0.641355597,0.367346939,0.4,0
2.54619E-2,45.73760982,0.643547029,0.346938776,0.44,0
2.57218E-2,48.309794166,0.64728164,0.326530612,0.44,0
2.68826E-2,50.998053972,0.663484738,0.306122449,0.48,0
2.77494E-2,53.772997249,0.675097584,0.285714286,0.48,0
3.04315E-2,56.816143473,0.708550685,0.265306122,0.52,0
3.1417E-2,59.957842857,0.719958265,0.244897959,0.52,0
3.14269E-2,63.100530514,0.720070367,0.224489796,0.56,0
3.2894E-2,66.389931202,0.736224206,0.204081633,0.6,0
3.44138E-2,69.831315007,0.751975981,0.183673469,0.64,0
3.49713E-2,73.328448573,0.757515125,0.163265306,0.68,0
3.52386E-2,76.852304182,0.760126124,0.142857143,0.72,0
3.66769E-2,80.519993862,0.773704684,0.12244898,0.76,0
3.72625E-2,84.246240192,0.779010005,0.102040816,0.8,0
3.73782E-2,87.984064952,0.780044207,0.081632653,0.84,0
3.87034E-2,91.85440511,0.791541542,0.06122449,0.88,0
4.05255E-2,95.906951852,0.806375393,0.040816327,0.92,0
4.09305E-2,100,0.809526576,0.020408163,0.96,0
