x,y,species cloglog values
1.0,1.0,0.66348463
2.0,2.0,0.41015297
3.0,3.0,0.0865881
4.0,4.0,0.041515555
5.0,5.0,0.039274637
6.0,6.0,0.52080905
7.0,7.0,0.38221407
8.0,8.0,0.64354706
9.0,9.0,0.44706708
10.0,10.0,0.21640402
11.0,11.0,0.18726544
12.0,12.0,0.53513366
13.0,13.0,0.42738116
14.0,14.0,0.2593511
15.0,15.0,0.112937555
16.0,16.0,0.7085507
17.0,17.0,0.04944133
18.0,18.0,0.2372435
19.0,19.0,0.3381471
20.0,20.0,0.5357914
21.0,21.0,0.1517582
22.0,22.0,0.5356788
23.0,23.0,0.3614628
24.0,24.0,0.4794318
25.0,25.0,0.67509764
