x,y,species cloglog values
1.0,1.0,0.03829944
2.0,2.0,0.2601834
3.0,3.0,0.16090888
4.0,4.0,0.14584118
5.0,5.0,0.044205144
6.0,6.0,0.5543073
7.0,7.0,0.66504663
8.0,8.0,0.0902247
9.0,9.0,0.14124899
10.0,10.0,0.29428437
11.0,11.0,0.68195873
12.0,12.0,0.1396157
13.0,13.0,0.29522017
14.0,14.0,0.68277097
15.0,15.0,0.054045234
16.0,16.0,0.09169816
17.0,17.0,0.05930816
18.0,18.0,0.076746665
19.0,19.0,0.059000675
20.0,20.0,0.059703115
21.0,21.0,0.08336566
22.0,22.0,0.15187933
23.0,23.0,0.64797205
24.0,24.0,0.51256186
