Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.85181E-3,0.485180625,0.037595416,1,0,0
5.31652E-3,1.016832578,0.041121333,0.916666667,0,0
9.48405E-3,1.965237971,0.072169853,0.833333333,0,0
9.52087E-3,2.917324659,0.072439584,0.75,0,0
2.05759E-2,4.974913219,0.149993835,0.666666667,0,0
7.01852E-2,11.993428394,0.425545103,0.583333333,0,0
1.00147E-1,22.008174043,0.54660013,0.5,0,0
1.26056E-1,34.613776508,0.630502349,0.416666667,0.166666667,0
1.27164E-1,47.330159104,0.633721201,0.333333333,0.333333333,0
1.42134E-1,61.543517284,0.674565493,0.25,0.5,0
1.55575E-1,77.101016426,0.707343723,0.166666667,0.666666667,0
2.2899E-1,100,0.836116391,0.083333333,0.833333333,0
