Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.27561E-7,0.000012756,0.000013843,1,0,0
1.38573E-7,0.000026613,0.000015038,0.995762712,0,0
1.83918E-7,0.000063262,0.000019959,0.987288136,0,0
2.38177E-7,0.000105832,0.000025847,0.978813559,0,0
3.90121E-7,0.000272859,0.000042335,0.957627119,0,0
1.10056E-6,0.000560577,0.000119426,0.944915254,0,0
1.66873E-6,0.00100357,0.000181076,0.93220339,0,0
4.49445E-6,0.002892656,0.000487624,0.906779661,0,0
7.865E-6,0.005760742,0.000853154,0.88559322,0,0
1.50614E-5,0.010475359,0.001633149,0.868644068,0,0
2.76194E-5,0.026477137,0.002992804,0.834745763,0,0
5.67915E-5,0.050293816,0.006144126,0.809322034,0,0
8.20664E-5,0.105942721,0.008866394,0.775423729,0,0
1.44544E-4,0.206563,0.015563695,0.737288136,0,0
1.98305E-4,0.30874523,0.021290361,0.711864407,0,0
2.9569E-4,0.400209669,0.031579239,0.694915254,0,0
3.36374E-4,0.528756408,0.035845479,0.677966102,0.007246377,0
3.65603E-4,0.634114622,0.038898923,0.665254237,0.007246377,0
3.87012E-4,0.710838214,0.041129242,0.656779661,0.007246377,0
3.9198E-4,0.750036225,0.041646067,0.652542373,0.007246377,0
4.49509E-4,0.83795027,0.047610516,0.644067797,0.007246377,0
4.53907E-4,0.928484544,0.048064971,0.63559322,0.007246377,0
5.58394E-4,1.037385569,0.05879809,0.627118644,0.007246377,0
5.61177E-4,1.149501661,0.059082233,0.618644068,0.007246377,0
5.8351E-4,1.207852666,0.061359909,0.61440678,0.007246377,0
6.57677E-4,1.332042511,0.06888444,0.605932203,0.007246377,0
6.86573E-4,1.400699803,0.071799637,0.601694915,0.007246377,0
8.52691E-4,1.555126427,0.088382672,0.593220339,0.007246377,0
9.23892E-4,1.828341068,0.095399405,0.580508475,0.007246377,0
9.73735E-4,2.022943548,0.100279215,0.572033898,0.007246377,0
1.01371E-3,2.326827549,0.104173853,0.559322034,0.007246377,0
1.15538E-3,2.556841729,0.117841541,0.550847458,0.007246377,0
1.18623E-3,2.793355384,0.120790015,0.542372881,0.007246377,0
1.37143E-3,3.058843616,0.138283785,0.533898305,0.014492754,0
1.45509E-3,3.344427754,0.146071766,0.525423729,0.014492754,0
1.72399E-3,3.670775273,0.17062998,0.516949153,0.014492754,0
1.87788E-3,3.858563555,0.184366318,0.512711864,0.014492754,0
1.92493E-3,4.051056583,0.18852004,0.508474576,0.02173913,0
2.01222E-3,4.448289639,0.196170594,0.5,0.02173913,0
2.06387E-3,4.654676566,0.200663605,0.495762712,0.02173913,0
2.0768E-3,4.862354707,0.201784583,0.491525424,0.028985507,0
2.11549E-3,5.073905872,0.205129084,0.487288136,0.043478261,0
2.36044E-3,5.309949991,0.225980118,0.483050847,0.043478261,0
2.36997E-3,5.782991589,0.226780502,0.474576271,0.057971014,0
2.41215E-3,6.024206964,0.230311678,0.470338983,0.057971014,0
2.4255E-3,6.266757179,0.231425828,0.466101695,0.057971014,0
2.5229E-3,6.519047627,0.239507033,0.461864407,0.065217391,0
2.52931E-3,6.771978673,0.240035533,0.457627119,0.065217391,0
2.63806E-3,7.035784748,0.248951691,0.453389831,0.065217391,0
2.67858E-3,7.567449318,0.252247348,0.444915254,0.079710145,0
2.85825E-3,7.853274125,0.266685256,0.440677966,0.079710145,0
3.333E-3,8.186574258,0.303509435,0.436440678,0.079710145,0
3.73349E-3,8.559922799,0.333131239,0.43220339,0.079710145,0
4.19313E-3,8.979235991,0.365579545,0.427966102,0.086956522,0
4.21587E-3,9.400823342,0.367143328,0.423728814,0.086956522,0
4.40681E-3,10.263091466,0.380121448,0.415254237,0.101449275,0
4.46874E-3,10.709965563,0.384273722,0.411016949,0.101449275,0
4.58082E-3,11.168047652,0.391717463,0.406779661,0.108695652,0
4.65741E-3,11.633749259,0.396752305,0.402542373,0.108695652,0
4.70146E-3,12.103935218,0.399629037,0.398305085,0.123188406,0
4.88061E-3,12.591996686,0.411188844,0.394067797,0.137681159,0
5.00391E-3,13.092387876,0.41901487,0.389830508,0.137681159,0
5.00452E-3,13.592839426,0.419052925,0.38559322,0.137681159,0
5.1399E-3,14.106829696,0.427526017,0.381355932,0.137681159,0
5.22651E-3,16.171451284,0.432881199,0.36440678,0.166666667,0
5.2561E-3,16.697061246,0.434699488,0.360169492,0.173913043,0
5.61518E-3,18.835408998,0.456304248,0.343220339,0.202898551,0
5.88891E-3,19.424300201,0.472217663,0.338983051,0.202898551,0
5.92245E-3,20.016544809,0.474134853,0.334745763,0.210144928,0
6.0807E-3,20.624607776,0.483089033,0.330508475,0.210144928,0
6.3556E-3,21.26017549,0.498282006,0.326271186,0.231884058,0
6.62128E-3,21.922303247,0.512540684,0.322033898,0.231884058,0
6.65705E-3,22.588008239,0.514429361,0.31779661,0.239130435,0
7.04198E-3,23.292206484,0.534295428,0.313559322,0.239130435,0
7.04198E-3,28.92579244,0.534295428,0.275423729,0.239130435,0
7.59105E-3,29.684897436,0.561234085,0.275423729,0.304347826,0
7.70946E-3,30.455843909,0.566836375,0.271186441,0.304347826,0
8.04057E-3,31.259900484,0.58212427,0.266949153,0.304347826,0
8.04057E-3,37.692353081,0.58212427,0.228813559,0.304347826,0
8.10345E-3,38.502698492,0.584966444,0.228813559,0.369565217,0
8.10345E-3,53.899261312,0.584966444,0.144067797,0.369565217,0
8.17058E-3,54.716319363,0.587978825,0.144067797,0.514492754,0
8.17058E-3,59.618667664,0.587978825,0.11440678,0.514492754,0
8.30501E-3,60.449168193,0.593945732,0.11440678,0.565217391,0
9.0531E-3,65.506980796,0.625608222,0.088983051,0.608695652,0
9.47691E-3,66.454672099,0.642437534,0.084745763,0.615942029,0
9.51155E-3,72.144283825,0.643779113,0.059322034,0.65942029,0
1.0173E-2,73.161587448,0.668454184,0.055084746,0.666666667,0
1.0301E-2,74.191689291,0.673027118,0.050847458,0.666666667,0
1.03745E-2,75.229144038,0.675625801,0.046610169,0.666666667,0
1.07115E-2,76.300292363,0.687272208,0.042372881,0.673913043,0
1.08645E-2,77.38674213,0.692422269,0.038135593,0.673913043,0
1.21867E-2,78.605416429,0.73353676,0.033898305,0.673913043,0
1.68498E-2,80.290392975,0.83935453,0.029661017,0.673913043,0
2.1029E-2,85.763246732,0.897929479,0.016949153,0.695652174,0
3.18135E-2,88.944600467,0.968331749,0.012711864,0.702898551,0
4.2416E-2,93.186178105,0.989978628,0.008474576,0.862318841,0
6.81379E-2,99.999999251,0.999385314,0.004237288,0.920289855,0
6.81379E-2,100,0.999385314,0.004237288,1,0
