x,y,species cloglog values
1.0,1.0,0.008866393
2.0,2.0,0.09406949
3.0,3.0,0.23950724
4.0,4.0,0.12079015
5.0,5.0,0.022098143
6.0,6.0,0.10417396
7.0,7.0,0.0076003624
8.0,8.0,0.69242203
9.0,9.0,0.0034884112
10.0,10.0,0.0016331513
11.0,11.0,3.3146156E-5
12.0,12.0,0.012058179
13.0,13.0,8.5315324E-4
14.0,14.0,5.070322E-4
15.0,15.0,0.006144124
16.0,16.0,0.036361344
17.0,17.0,3.4270124E-4
18.0,18.0,0.104005255
19.0,19.0,0.059082218
20.0,20.0,3.8876745E-4
21.0,21.0,0.11784152
22.0,22.0,0.9993855
23.0,23.0,0.56123394
24.0,24.0,0.010550917
25.0,25.0,0.0019749866
26.0,26.0,9.810972E-4
27.0,27.0,1.50379765E-5
28.0,28.0,0.021290367
29.0,29.0,0.013167276
30.0,30.0,1.8107615E-4
31.0,31.0,0.018004294
32.0,32.0,0.004328881
33.0,33.0,0.0027577055
34.0,34.0,0.0022950305
35.0,35.0,0.22678052
36.0,36.0,0.24003549
37.0,37.0,0.031579267
38.0,38.0,0.15385716
39.0,39.0,0.7335368
40.0,40.0,0.10411981
41.0,41.0,0.56683624
42.0,42.0,0.040422607
43.0,43.0,0.041129265
44.0,44.0,6.419201E-4
45.0,45.0,0.045553915
46.0,46.0,0.66845477
47.0,47.0,0.12009021
48.0,48.0,0.05896044
49.0,49.0,0.047809638
50.0,50.0,2.7728034E-5
51.0,51.0,1.9958812E-5
52.0,52.0,0.100138105
53.0,53.0,0.4563042
54.0,54.0,0.006976905
55.0,55.0,0.001389878
56.0,56.0,3.6474168E-5
57.0,57.0,0.6730271
58.0,58.0,0.0011088351
59.0,59.0,0.9899786
60.0,60.0,4.2335556E-5
61.0,61.0,0.013347011
62.0,62.0,0.003638424
63.0,63.0,0.08838265
64.0,64.0,0.0072453017
65.0,65.0,0.001686308
66.0,66.0,0.11682365
67.0,67.0,0.017491003
68.0,68.0,0.041646134
69.0,69.0,0.0078174835
70.0,70.0,1.0592605E-4
71.0,71.0,0.5144294
72.0,72.0,0.19617066
73.0,73.0,0.0171939
74.0,74.0,0.009063106
75.0,75.0,0.02181406
76.0,76.0,0.2522469
77.0,77.0,0.05595656
78.0,78.0,4.1572268E-5
79.0,79.0,2.5846844E-5
80.0,80.0,0.061359923
81.0,81.0,0.0029928032
82.0,82.0,1.981229E-5
83.0,83.0,0.0688843
84.0,84.0,0.6872723
85.0,85.0,0.49828213
86.0,86.0,0.2051291
87.0,87.0,5.0557626E-4
88.0,88.0,0.41118893
89.0,89.0,0.41905284
90.0,90.0,0.3996291
91.0,91.0,0.14102113
92.0,92.0,0.095399536
93.0,93.0,0.047610424
94.0,94.0,0.3967523
95.0,95.0,3.1581637E-4
96.0,96.0,6.0378894E-4
97.0,97.0,0.26668575
98.0,98.0,0.3801215
99.0,99.0,0.034322023
100.0,100.0,4.876244E-4
101.0,101.0,0.20178458
102.0,102.0,0.23031169
103.0,103.0,1.19426615E-4
104.0,104.0,0.013712326
105.0,105.0,0.016190292
106.0,106.0,0.033534307
107.0,107.0,0.01969221
108.0,108.0,0.07230325
109.0,109.0,0.17063026
110.0,110.0,0.0051024677
111.0,111.0,0.058798086
112.0,112.0,0.30350938
113.0,113.0,0.0017871911
114.0,114.0,0.07179967
115.0,115.0,0.4190149
116.0,116.0,1.3979583E-4
117.0,117.0,2.0350539E-5
118.0,118.0,0.010800751
119.0,119.0,1.3842987E-5
120.0,120.0,0.39171734
121.0,121.0,0.14607176
122.0,122.0,0.48308903
123.0,123.0,0.10027922
124.0,124.0,0.0069530504
125.0,125.0,0.035845425
126.0,126.0,0.9683318
127.0,127.0,0.09284434
128.0,128.0,0.04806501
129.0,129.0,0.36557955
130.0,130.0,1.598297E-4
131.0,131.0,0.18852031
132.0,132.0,0.001833538
133.0,133.0,0.038898926
134.0,134.0,0.061432347
135.0,135.0,8.6865606E-5
136.0,136.0,0.0030848964
137.0,137.0,0.022510897
138.0,138.0,0.0102540115
139.0,139.0,0.036922444
140.0,140.0,0.47413555
141.0,141.0,0.015563667
142.0,142.0,3.3321677E-4
143.0,143.0,1.8155712E-4
144.0,144.0,0.13828379
145.0,145.0,0.007719157
146.0,146.0,0.0069833132
147.0,147.0,0.19161233
148.0,148.0,0.0020181104
