Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.7634E-4,0.017634003,0.006040366,1,0,0
4.54181E-4,0.063052132,0.015483617,0.979166667,0,0
6.87729E-4,0.131825005,0.023351974,0.958333333,0,0
7.20052E-4,0.203830242,0.024436012,0.9375,0,0
1.23744E-3,0.401890391,0.041624673,0.895833333,0,0
1.34973E-3,0.536863135,0.045315036,0.875,0,0
1.64852E-3,0.701715265,0.055065645,0.854166667,0,0
1.67978E-3,0.869693139,0.056079904,0.833333333,0,0
1.68904E-3,1.038597416,0.0563803,0.8125,0,0
1.8979E-3,1.228387376,0.063127377,0.791666667,0,0
2.47886E-3,1.476273614,0.081642601,0.770833333,0,0
2.54245E-3,1.730519029,0.083646914,0.75,0,0
3.62109E-3,2.092627875,0.116985089,0.729166667,0,0
4.14158E-3,2.506785887,0.132635712,0.708333333,0,0
7.67139E-3,3.273924899,0.231698673,0.6875,0,0
1.02311E-2,4.297033183,0.296381572,0.666666667,0,0
1.60394E-2,5.900975174,0.423673912,0.645833333,0,0
1.64482E-2,7.545797711,0.431712243,0.625,0,0
1.66887E-2,9.214664247,0.436387545,0.604166667,0,0
1.93515E-2,11.14980943,0.48566285,0.583333333,0.041666667,0
2.17403E-2,13.3238364,0.526191094,0.5625,0.041666667,0
2.29021E-2,15.614046011,0.544732067,0.541666667,0.041666667,0
2.39664E-2,18.010686935,0.561079419,0.520833333,0.083333333,0
2.67116E-2,20.681846752,0.600585625,0.5,0.125,0
2.78118E-2,23.463026206,0.615401891,0.479166667,0.125,0
2.84197E-2,26.305000846,0.623352049,0.458333333,0.166666667,0
2.8679E-2,29.17290369,0.626692479,0.4375,0.208333333,0
2.89885E-2,32.07175109,0.630640429,0.416666667,0.208333333,0
3.00957E-2,35.081318418,0.644427376,0.395833333,0.25,0
3.01519E-2,38.096506742,0.645113416,0.375,0.291666667,0
3.04393E-2,41.14043582,0.648600581,0.354166667,0.333333333,0
3.10066E-2,44.241096431,0.655383664,0.333333333,0.375,0
3.12431E-2,47.365405046,0.658172318,0.3125,0.416666667,0
3.13639E-2,50.50179782,0.6595886,0.291666667,0.458333333,0
3.38355E-2,53.885348336,0.687302414,0.270833333,0.5,0
3.39317E-2,57.278522447,0.688334632,0.25,0.5,0
3.43191E-2,60.710430606,0.692454868,0.229166667,0.541666667,0
3.45531E-2,64.16574189,0.694917872,0.208333333,0.583333333,0
3.56493E-2,67.730673704,0.706194601,0.1875,0.625,0
3.86614E-2,71.596814632,0.735079879,0.166666667,0.666666667,0
3.87337E-2,75.47018884,0.735737443,0.145833333,0.708333333,0
3.93158E-2,79.40176749,0.740969637,0.125,0.75,0
3.98512E-2,83.386885595,0.745690958,0.104166667,0.791666667,0
4.03575E-2,87.42264026,0.750077082,0.083333333,0.833333333,0
4.14127E-2,91.563906044,0.7589749,0.0625,0.875,0
4.19522E-2,95.759125626,0.763401726,0.041666667,0.916666667,0
4.24087E-2,100,0.767084063,0.020833333,0.958333333,0
