x,y,species cloglog values
1.0,1.0,0.0899046
2.0,2.0,0.12625027
3.0,3.0,0.30424038
4.0,4.0,0.20723367
5.0,5.0,1.7707184E-6
6.0,6.0,8.386659E-6
7.0,7.0,0.028983077
8.0,8.0,2.2165525E-6
9.0,9.0,0.022116551
10.0,10.0,6.115553E-6
11.0,11.0,0.022890532
12.0,12.0,0.04724373
13.0,13.0,0.019773865
14.0,14.0,0.002502101
15.0,15.0,0.18732753
16.0,16.0,0.006233181
17.0,17.0,0.008400791
18.0,18.0,1.6386133E-4
19.0,19.0,0.055732917
20.0,20.0,0.2948709
21.0,21.0,0.5733305
22.0,22.0,0.05068926
23.0,23.0,0.0088081295
24.0,24.0,0.19900787
25.0,25.0,0.0018528061
26.0,26.0,0.08711623
27.0,27.0,4.8099374E-4
28.0,28.0,0.09375737
29.0,29.0,0.47500718
30.0,30.0,0.11860363
31.0,31.0,0.088099174
32.0,32.0,0.005157172
33.0,33.0,0.001737825
34.0,34.0,8.88972E-6
35.0,35.0,4.910207E-4
36.0,36.0,0.013984429
37.0,37.0,0.0044449205
38.0,38.0,0.73629844
39.0,39.0,2.2382569E-4
40.0,40.0,0.5686216
41.0,41.0,7.190921E-5
42.0,42.0,0.0033075658
43.0,43.0,0.009270142
44.0,44.0,0.21767317
45.0,45.0,0.05495158
46.0,46.0,0.020742519
47.0,47.0,0.022049254
48.0,48.0,0.0019455478
49.0,49.0,0.049089
50.0,50.0,0.013025735
51.0,51.0,5.90645E-5
52.0,52.0,4.64823E-4
53.0,53.0,0.35314026
54.0,54.0,0.19098352
55.0,55.0,0.0023837718
56.0,56.0,4.791392E-4
57.0,57.0,0.0037941237
58.0,58.0,2.8687282E-4
59.0,59.0,0.15483966
60.0,60.0,0.001878577
61.0,61.0,0.45007986
62.0,62.0,0.025081638
63.0,63.0,6.6581515E-6
64.0,64.0,0.9728192
65.0,65.0,1.04338E-4
66.0,66.0,0.027265582
67.0,67.0,2.379584E-6
68.0,68.0,0.0015510931
69.0,69.0,4.8367756E-6
70.0,70.0,0.99707764
71.0,71.0,0.013825712
72.0,72.0,0.0049637235
73.0,73.0,0.16697472
74.0,74.0,0.033858597
75.0,75.0,0.0022610899
76.0,76.0,0.18303849
77.0,77.0,9.392673E-5
78.0,78.0,1.1448626E-6
79.0,79.0,1.3319337E-5
80.0,80.0,0.23451972
81.0,81.0,0.034045935
82.0,82.0,8.399677E-4
83.0,83.0,0.015130219
84.0,84.0,0.33357233
85.0,85.0,0.010484942
86.0,86.0,0.0024528012
87.0,87.0,3.2183007E-4
88.0,88.0,2.3162967E-5
89.0,89.0,1.4120419E-5
90.0,90.0,0.025361039
91.0,91.0,0.33137834
92.0,92.0,0.002560422
93.0,93.0,0.49376124
94.0,94.0,0.18542375
95.0,95.0,1.4991927E-5
96.0,96.0,0.46370038
97.0,97.0,0.0036431737
98.0,98.0,0.3493414
99.0,99.0,0.09860107
100.0,100.0,6.823585E-4
101.0,101.0,5.4941047E-4
102.0,102.0,0.029171182
103.0,103.0,0.014883486
104.0,104.0,0.27622026
105.0,105.0,0.029956069
106.0,106.0,0.039750658
107.0,107.0,0.18308148
108.0,108.0,3.3884073E-5
109.0,109.0,2.6962013E-4
110.0,110.0,0.02280321
111.0,111.0,0.48274836
112.0,112.0,0.011181598
113.0,113.0,0.00378035
114.0,114.0,0.0052755685
115.0,115.0,0.17935899
116.0,116.0,0.022269536
117.0,117.0,1.4079261E-7
118.0,118.0,0.26418015
119.0,119.0,0.0025220648
120.0,120.0,0.67251104
121.0,121.0,0.11988708
122.0,122.0,0.0018950171
123.0,123.0,0.5800055
124.0,124.0,1.571792E-5
125.0,125.0,0.07094653
126.0,126.0,0.14716016
127.0,127.0,0.48529068
128.0,128.0,7.490062E-6
129.0,129.0,7.259192E-4
130.0,130.0,0.006232623
131.0,131.0,7.108547E-6
132.0,132.0,5.1863877E-5
133.0,133.0,0.027281906
134.0,134.0,0.0029650016
135.0,135.0,0.24084169
136.0,136.0,0.0031480559
137.0,137.0,0.6233625
138.0,138.0,0.028858246
139.0,139.0,7.632228E-6
140.0,140.0,0.8486323
141.0,141.0,6.373802E-4
142.0,142.0,1.589989E-4
143.0,143.0,0.104421936
144.0,144.0,0.0012264127
145.0,145.0,0.052252922
146.0,146.0,4.2277054E-5
147.0,147.0,0.25386828
148.0,148.0,0.012410468
