x,y,species cloglog values
1.0,1.0,0.5284065
2.0,2.0,0.058233537
3.0,3.0,0.10485229
4.0,4.0,0.52782553
5.0,5.0,0.29754087
6.0,6.0,0.25834826
7.0,7.0,0.2778272
8.0,8.0,0.76929724
9.0,9.0,0.50161844
10.0,10.0,0.056326333
11.0,11.0,0.07203698
12.0,12.0,0.15547734
13.0,13.0,0.53956693
14.0,14.0,0.31622845
15.0,15.0,0.112053335
16.0,16.0,0.09577913
17.0,17.0,0.11619829
18.0,18.0,0.4425148
19.0,19.0,0.16751385
20.0,20.0,0.29384968
21.0,21.0,0.4047852
22.0,22.0,0.46288314
23.0,23.0,0.13356556
24.0,24.0,0.46070838
25.0,25.0,0.183328
