X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
2.0,2.0,train,0.005051914203030145,12.84479592703453,0.4030871775663546
3.0,3.0,train,0.05590464482449533,100.0,0.9966869887334413
4.0,4.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
5.0,5.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
6.0,6.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
7.0,7.0,train,0.007316387320472639,27.68675281710485,0.5263417824028642
8.0,8.0,train,0.004759468652357548,10.413960123250854,0.384988845514014
9.0,9.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
10.0,10.0,train,0.021480187820309186,80.81027624231037,0.8885198257445951
11.0,11.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
12.0,12.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
13.0,13.0,train,0.006805717395885319,20.52830265816085,0.5009810971564226
14.0,14.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
15.0,15.0,train,0.007820564171601516,30.70215078653708,0.5501153548149431
16.0,16.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
17.0,17.0,train,0.0035364027774771817,7.48696952538864,0.303157149635634
18.0,18.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
19.0,19.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
20.0,20.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
21.0,21.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
22.0,22.0,train,0.03738699614248862,88.8450080505213,0.9780408693143169
23.0,23.0,train,0.007145103900404543,21.95376159061782,0.5179825728701886
24.0,24.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
25.0,25.0,train,0.007820564171601516,30.70215078653708,0.5501153548149431
26.0,26.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
27.0,27.0,train,0.0010427171973052445,1.62892177872957,0.10102437149533738
28.0,28.0,train,0.007820564171601516,30.70215078653708,0.5501153548149431
29.0,29.0,train,0.05590464482449533,100.0,0.9966869887334413
30.0,30.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
31.0,31.0,train,0.007145103900404543,21.95376159061782,0.5179825728701886
32.0,32.0,train,0.008297470222335882,43.50112277458764,0.5715038510383585
33.0,33.0,train,0.007145103900404543,21.95376159061782,0.5179825728701886
34.0,34.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
35.0,35.0,train,0.010304068197599171,68.62574969657369,0.6509081360904971
36.0,36.0,train,0.05590464482449533,100.0,0.9966869887334413
37.0,37.0,train,0.03738699614248862,88.8450080505213,0.9780408693143169
38.0,38.0,train,0.005549347136675409,16.43933516221111,0.4326564207279052
39.0,39.0,train,0.002725690842980182,5.246919477662196,0.24300011800899168
40.0,40.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
41.0,41.0,train,0.0023274662192083032,3.9876179064503914,0.21157576288445035
42.0,42.0,train,0.008297470222335882,43.50112277458764,0.5715038510383585
43.0,43.0,train,0.007145103900404543,21.95376159061782,0.5179825728701886
44.0,44.0,train,0.05590464482449533,100.0,0.9966869887334413
45.0,45.0,train,0.00566179989130101,17.560453180706155,0.4391353765751975
46.0,46.0,train,0.01022479018351032,67.59553502729676,0.6480700053813471
47.0,47.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
48.0,48.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
49.0,49.0,train,0.05564514637272909,94.41053413285637,0.996598005915491
50.0,50.0,train,0.0010427171973052445,1.62892177872957,0.10102437149533738
51.0,51.0,train,0.010304068197599171,68.62574969657369,0.6509081360904971
52.0,52.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
53.0,53.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
54.0,54.0,train,0.005051914203030145,12.84479592703453,0.4030871775663546
55.0,55.0,train,0.008436562447182274,63.748875465347304,0.5775481925266598
56.0,56.0,train,0.008297470222335882,43.50112277458764,0.5715038510383585
57.0,57.0,train,0.05590464482449533,100.0,0.9966869887334413
58.0,58.0,train,0.05590464482449533,100.0,0.9966869887334413
