x,y,species cloglog values
1.0,1.0,4.2052817E-4
2.0,2.0,0.5161603
3.0,3.0,0.106290564
4.0,4.0,0.0025271776
5.0,5.0,0.2310251
6.0,6.0,0.0032425907
7.0,7.0,6.961127E-6
8.0,8.0,0.040231384
9.0,9.0,3.3439937E-7
10.0,10.0,0.0041298396
11.0,11.0,0.032480396
12.0,12.0,8.375359E-6
13.0,13.0,0.023169756
14.0,14.0,0.09956727
15.0,15.0,0.15159994
16.0,16.0,2.2156712E-7
17.0,17.0,9.6726813E-4
18.0,18.0,0.34600845
19.0,19.0,2.842459E-6
20.0,20.0,0.113761194
21.0,21.0,5.2229254E-5
22.0,22.0,0.007934776
23.0,23.0,0.030002756
24.0,24.0,7.47831E-4
25.0,25.0,0.21966228
26.0,26.0,7.385918E-4
27.0,27.0,0.006148256
28.0,28.0,4.3434455E-4
29.0,29.0,0.009351564
30.0,30.0,7.3587586E-4
31.0,31.0,0.0034253297
32.0,32.0,0.14597693
33.0,33.0,0.014211143
34.0,34.0,0.039548483
35.0,35.0,0.04020118
36.0,36.0,0.004926287
37.0,37.0,0.052769374
38.0,38.0,0.016206764
39.0,39.0,0.030095432
40.0,40.0,0.39199793
41.0,41.0,0.0013829826
42.0,42.0,1.5769774E-6
43.0,43.0,4.1360618E-4
44.0,44.0,5.3721044E-4
45.0,45.0,0.027164731
46.0,46.0,0.053984605
47.0,47.0,1.4311502E-4
48.0,48.0,0.04090233
49.0,49.0,0.44698483
50.0,50.0,0.24584793
51.0,51.0,0.0015621498
52.0,52.0,0.062202126
53.0,53.0,0.078431435
54.0,54.0,0.0021105548
55.0,55.0,0.120489
56.0,56.0,0.5996642
57.0,57.0,0.28391713
58.0,58.0,1.239184E-4
59.0,59.0,0.13523437
60.0,60.0,0.7361839
61.0,61.0,0.060906988
62.0,62.0,0.008826628
63.0,63.0,0.004312378
64.0,64.0,0.16030313
65.0,65.0,0.03211757
66.0,66.0,4.686016E-7
67.0,67.0,5.5323617E-4
68.0,68.0,0.30051762
69.0,69.0,6.447746E-5
70.0,70.0,0.6052907
71.0,71.0,8.518501E-4
72.0,72.0,0.00206937
73.0,73.0,0.101024374
74.0,74.0,1.7372411E-4
75.0,75.0,3.958932E-7
76.0,76.0,4.687736E-4
77.0,77.0,7.6774886E-5
78.0,78.0,0.13748215
79.0,79.0,0.30867144
80.0,80.0,0.39153734
81.0,81.0,0.02968698
82.0,82.0,0.025113434
83.0,83.0,0.0544124
84.0,84.0,0.3705027
85.0,85.0,0.0037177708
86.0,86.0,0.99668765
87.0,87.0,0.06736514
88.0,88.0,0.0014922037
89.0,89.0,1.2555489E-6
90.0,90.0,0.3196758
91.0,91.0,0.14768231
92.0,92.0,0.24938893
93.0,93.0,0.09497769
94.0,94.0,0.28593823
95.0,95.0,0.0026387002
96.0,96.0,2.027303E-4
97.0,97.0,0.54449415
98.0,98.0,5.483584E-4
99.0,99.0,0.10624653
100.0,100.0,0.026030142
101.0,101.0,1.7924682E-5
102.0,102.0,1.3061656E-7
103.0,103.0,1.1604761E-4
104.0,104.0,0.043324504
105.0,105.0,0.0036247594
106.0,106.0,0.01096403
107.0,107.0,0.03446714
108.0,108.0,0.9780409
109.0,109.0,0.0015962926
110.0,110.0,2.2692073E-5
111.0,111.0,5.1478175E-5
112.0,112.0,0.005527571
113.0,113.0,5.3267286E-4
114.0,114.0,1.8290692E-4
115.0,115.0,0.0042714486
116.0,116.0,0.028322639
117.0,117.0,0.40831223
118.0,118.0,4.409152E-7
119.0,119.0,0.010439477
120.0,120.0,1.4814231E-4
121.0,121.0,0.0046663163
122.0,122.0,1.75032E-4
123.0,123.0,0.32122225
124.0,124.0,4.909805E-4
125.0,125.0,0.44413114
126.0,126.0,0.37758306
127.0,127.0,0.09388965
128.0,128.0,0.22846138
129.0,129.0,0.13622046
130.0,130.0,2.1801346E-4
131.0,131.0,1.2998348E-4
132.0,132.0,1.3808627E-4
133.0,133.0,2.6158575E-4
134.0,134.0,0.029127177
135.0,135.0,0.996598
136.0,136.0,0.002423866
137.0,137.0,0.16306345
138.0,138.0,0.7879777
139.0,139.0,0.0053101243
140.0,140.0,7.117948E-5
141.0,141.0,9.385904E-5
142.0,142.0,5.441056E-4
143.0,143.0,0.24300012
144.0,144.0,0.0021671443
145.0,145.0,0.056964453
146.0,146.0,0.0011731415
147.0,147.0,1.2313421E-5
148.0,148.0,0.04324113
