Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.87064E-4,0.018706392,0.006818685,1,0,0
2.37238E-4,0.042430189,0.008639663,0.979591837,0,0
2.39147E-4,0.066344844,0.008708865,0.959183673,0,0
3.63888E-4,0.130177066,0.013221379,0.918367347,0,0
9.42519E-4,0.27267036,0.033886059,0.87755102,0,0
1.79071E-3,0.451740861,0.063397876,0.857142857,0,0
3.29634E-3,0.781374736,0.113582022,0.836734694,0,0
3.29909E-3,1.111284065,0.113671324,0.816326531,0,0
5.36903E-3,1.64818722,0.178297904,0.795918367,0,0
5.79965E-3,2.228152161,0.191138532,0.775510204,0,0
6.06136E-3,2.83428788,0.198844183,0.755102041,0,0
6.10711E-3,3.444998575,0.200183669,0.734693878,0,0
6.11427E-3,4.056425552,0.200393182,0.714285714,0,0
6.12962E-3,4.66938786,0.200842085,0.693877551,0,0
9.56606E-3,5.62599402,0.29523275,0.673469388,0,0
1.25576E-2,6.881751129,0.368277421,0.653061224,0,0
1.41715E-2,8.298896214,0.404488217,0.632653061,0,0
1.95449E-2,10.253387013,0.510745922,0.612244898,0,0
1.9769E-2,12.230285132,0.514739309,0.591836735,0,0
2.01099E-2,14.241274498,0.52075255,0.571428571,0,0
2.53789E-2,16.779169086,0.604758672,0.551020408,0.04,0
2.54796E-2,19.327124124,0.606210371,0.530612245,0.08,0
2.65371E-2,21.980834834,0.62115176,0.510204082,0.12,0
2.8007E-2,24.781532371,0.64098151,0.489795918,0.16,0
2.90796E-2,27.689491462,0.654793782,0.469387755,0.2,0
2.92686E-2,30.61635134,0.65717201,0.448979592,0.24,0
2.92809E-2,33.54444169,0.657326268,0.428571429,0.28,0
2.96011E-2,36.50455196,0.661316111,0.408163265,0.32,0
3.03688E-2,39.541433514,0.670694012,0.387755102,0.36,0
3.12254E-2,42.663971808,0.680851147,0.367346939,0.4,0
3.17435E-2,45.838326125,0.686842762,0.346938776,0.44,0
3.19466E-2,49.032987901,0.689160166,0.326530612,0.44,0
3.20033E-2,52.233317456,0.689803882,0.306122449,0.48,0
3.213E-2,55.446318132,0.691238185,0.285714286,0.52,0
3.2395E-2,58.685816423,0.694216174,0.265306122,0.56,0
3.23965E-2,61.925466158,0.694233111,0.244897959,0.56,0
3.28182E-2,65.207282272,0.698912698,0.224489796,0.6,0
3.32874E-2,68.53602602,0.704036529,0.204081633,0.64,0
3.37387E-2,71.909898953,0.708881728,0.183673469,0.68,0
3.39764E-2,75.307543199,0.711401908,0.163265306,0.72,0
3.41482E-2,78.722358502,0.713208761,0.142857143,0.76,0
3.47608E-2,82.198438862,0.719563788,0.12244898,0.8,0
3.52131E-2,85.719746239,0.724164662,0.102040816,0.84,0
3.5437E-2,89.263444241,0.726414413,0.081632653,0.88,0
3.5593E-2,92.822747518,0.72797153,0.06122449,0.92,0
3.56231E-2,96.385058192,0.728270593,0.040816327,0.96,0
3.61494E-2,100,0.733451447,0.020408163,1,0
