x,y,species cloglog values
1.0,1.0,0.20084208
2.0,2.0,0.033886097
3.0,3.0,0.7334514
4.0,4.0,0.36827752
5.0,5.0,0.2003929
6.0,6.0,0.008639653
7.0,7.0,0.06339792
8.0,8.0,0.19113827
9.0,9.0,0.68684274
10.0,10.0,0.0068186875
11.0,11.0,0.017489988
12.0,12.0,0.11367116
13.0,13.0,0.51074594
14.0,14.0,0.20018339
15.0,15.0,0.6942162
16.0,16.0,0.1782979
17.0,17.0,0.008708872
18.0,18.0,0.29523313
19.0,19.0,0.40448844
20.0,20.0,0.009987481
21.0,21.0,0.51473933
22.0,22.0,0.013221383
23.0,23.0,0.71140194
24.0,24.0,0.11358206
25.0,25.0,0.19884446
