X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.01311480718597411,19.15287436394941,0.5884893279501964
2.0,2.0,train,0.01676957519584712,44.69806920439628,0.6786940393661023
3.0,3.0,train,0.019761337449544537,61.431322192710205,0.7376077317911721
4.0,4.0,train,0.01403496846103923,23.325908937439987,0.6133435097622961
5.0,5.0,train,0.011297991938638561,14.2788002343549,0.534626653481789
6.0,6.0,train,0.021016132571419658,79.80095536009961,0.7589784423454421
7.0,7.0,train,0.014742187197011997,29.08175261354958,0.6314208838302786
8.0,8.0,train,0.012163853486358369,16.624865627757494,0.5611235267342507
9.0,9.0,train,0.011297991938638561,14.2788002343549,0.534626653481789
10.0,10.0,train,0.014850828867280539,32.04151205400635,0.634121998436826
11.0,11.0,train,0.020677546192166444,75.61642236937412,0.753389562789026
12.0,12.0,train,0.02134078986408259,86.16142610908311,0.7642184133046896
13.0,13.0,train,0.01958273459593994,57.49735257734673,0.7344156065745859
14.0,14.0,train,0.01958273459593994,57.49735257734673,0.7344156065745859
15.0,15.0,train,0.0222335334206938,90.51922255953914,0.7780473882546113
16.0,16.0,train,0.0202603929202039,67.45506210700324,0.7463253060489301
17.0,17.0,train,0.020332770569032176,71.5131087992809,0.7475653299788035
18.0,18.0,train,0.015941233585298285,39.76685256709976,0.660159779100319
19.0,19.0,train,0.015106557290006428,35.03641213948845,0.640402194139738
20.0,20.0,train,0.024122551187349787,97.51897078959695,0.8046934257865087
21.0,21.0,train,0.017859106339486164,49.98397241176753,0.7015421903637512
22.0,22.0,train,0.015678261669186403,36.60463337483922,0.6540550261218638
23.0,23.0,train,0.013706793124294916,20.52352111842785,0.6046563664338684
24.0,24.0,train,0.015941233585298285,39.76685256709976,0.660159779100319
25.0,25.0,train,0.02293850646560976,95.10682828377624,0.7883921812966702
26.0,26.0,train,0.016605537841113932,43.02175186486739,0.6751057498161899
27.0,27.0,train,0.02480929769035436,99.99999165564495,0.8135663793863928
28.0,28.0,train,0.020829778014829454,77.69846772205189,0.7559182368241615
29.0,29.0,train,0.021016132571419658,79.80095536009961,0.7589784423454421
30.0,30.0,train,0.01458463089198922,27.607942624218314,0.6274681552198771
31.0,31.0,train,0.0045730904762430495,8.20175058109487,0.2662705537923853
32.0,32.0,train,0.009974524122873384,13.149011441523546,0.4910022572392345
33.0,33.0,train,0.021256075806819222,84.027176379342,0.7628622140918244
34.0,34.0,train,0.020222718832675644,65.43041537961616,0.745677438892256
35.0,35.0,train,0.01403496846103923,23.325908937439987,0.6133435097622961
36.0,36.0,train,0.014742187197011997,29.08175261354958,0.6314208838302786
37.0,37.0,train,0.02134078986408259,86.16142610908311,0.7642184133046896
38.0,38.0,train,0.014184352447628688,26.148292376156583,0.61723438311801
39.0,39.0,train,0.017740750376259416,48.19780017598048,0.6991410012262298
40.0,40.0,train,0.015678261669186403,36.60463337483922,0.6540550261218638
41.0,41.0,train,0.020332770569032176,71.5131087992809,0.7475653299788035
42.0,42.0,train,0.019761337449544537,61.431322192710205,0.7376077317911721
43.0,43.0,train,0.0202603929202039,67.45506210700324,0.7463253060489301
44.0,44.0,train,0.007022597196320484,11.203421295737586,0.37839812751754964
45.0,45.0,train,0.0045730904762430495,8.20175058109487,0.2662705537923853
46.0,46.0,train,0.014850828867280539,32.04151205400635,0.634121998436826
47.0,47.0,train,0.02293850646560976,95.10682828377624,0.7883921812966702
48.0,48.0,train,0.012163853486358369,16.624865627757494,0.5611235267342507
49.0,49.0,train,0.0172558397476323,46.424052048334595,0.689099808753219
50.0,50.0,train,0.018887817375895993,55.53836596440663,0.7216216696867261
