Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.92303E-5,0.003923026,0.002652507,1,0,0
4.31739E-5,0.008240417,0.002918764,0.98989899,0,0
7.74734E-5,0.015987757,0.0052315,0.97979798,0,0
1.02059E-4,0.026193683,0.006885967,0.96969697,0,0
2.43935E-4,0.073895373,0.016379667,0.949494949,0,0
2.51261E-4,0.12371289,0.016867405,0.929292929,0,0
3.92514E-4,0.22837461,0.026224617,0.898989899,0,0
4.05877E-4,0.309402272,0.0271052,0.878787879,0,0
8.61201E-4,0.449049161,0.056639186,0.858585859,0,0
1.17534E-3,0.566583639,0.076491369,0.848484848,0,0
1.2872E-3,0.695303775,0.083458774,0.838383838,0,0
1.31468E-3,0.826771714,0.085162289,0.828282828,0,0
1.58942E-3,0.985713649,0.102021804,0.818181818,0,0
1.75371E-3,1.161085054,0.111954984,0.808080808,0,0
1.79711E-3,1.340795901,0.114560197,0.797979798,0,0
1.79787E-3,1.520583345,0.114606113,0.787878788,0,0
1.95264E-3,1.900285635,0.123835014,0.767676768,0,0
2.11756E-3,2.11204169,0.133563608,0.757575758,0,0
2.12061E-3,2.324103041,0.133742679,0.747474747,0,0
2.4494E-3,2.569043354,0.152812749,0.737373737,0,0
2.49474E-3,2.818517833,0.155409454,0.727272727,0,0
2.62706E-3,3.081223837,0.162941699,0.717171717,0,0
2.66761E-3,3.347984917,0.165236635,0.707070707,0,0
2.73E-3,3.620985203,0.168755381,0.696969697,0,0
2.94628E-3,3.915612987,0.180838289,0.686868687,0,0
3.0145E-3,4.217063484,0.184613456,0.676767677,0,0
3.36746E-3,4.553809324,0.203867164,0.666666667,0,0
3.40575E-3,4.894384168,0.205928366,0.656565657,0,0
3.69141E-3,5.263525576,0.221138632,0.646464646,0,0
3.73951E-3,5.637476489,0.223670643,0.636363636,0,0
4.01608E-3,6.03908422,0.238071908,0.626262626,0,0
4.05279E-3,6.444363646,0.239963611,0.616161616,0,0
4.25434E-3,6.869797858,0.250264269,0.606060606,0,0
4.36307E-3,7.306104383,0.255762776,0.595959596,0,0
4.38337E-3,7.744441104,0.25678504,0.585858586,0,0
4.57309E-3,8.201750151,0.266270554,0.575757576,0,0
5.71195E-3,9.230254073,0.320718585,0.555555556,0.04,0
5.71512E-3,9.801766274,0.320864507,0.545454545,0.04,0
6.99466E-3,10.501232045,0.37722119,0.535353535,0.04,0
7.0226E-3,11.203491765,0.378398128,0.525252525,0.04,0
9.48064E-3,12.15155551,0.473694674,0.515151515,0.06,0
9.97452E-3,13.149007922,0.491002257,0.505050505,0.06,0
1.1298E-2,14.278807116,0.534626653,0.494949495,0.08,0
1.21639E-2,16.624991658,0.561123527,0.474747475,0.12,0
1.31148E-2,19.152857726,0.588489328,0.454545455,0.16,0
1.37068E-2,20.523537038,0.604656366,0.444444444,0.18,0
1.40022E-2,21.923761629,0.612485947,0.434343434,0.2,0
1.4035E-2,23.327258475,0.61334351,0.424242424,0.2,0
1.41844E-2,26.149190566,0.617234383,0.404040404,0.24,0
1.45846E-2,27.607653655,0.627468155,0.393939394,0.26,0
1.47422E-2,29.081872375,0.631420884,0.383838384,0.28,0
1.48508E-2,32.041173982,0.634121998,0.363636364,0.32,0
1.51066E-2,35.036912327,0.640402128,0.343434343,0.36,0
1.56783E-2,36.604738493,0.654055026,0.333333333,0.38,0
1.56783E-2,38.17256466,0.654055026,0.313131313,0.38,0
1.59412E-2,39.766688019,0.660159779,0.313131313,0.42,0
1.66055E-2,43.021365162,0.67510575,0.292929293,0.46,0
1.67696E-2,44.698322681,0.678694039,0.282828283,0.48,0
1.72558E-2,46.423906656,0.689099809,0.272727273,0.5,0
1.77408E-2,48.197981694,0.699141001,0.262626263,0.52,0
1.78591E-2,49.983892327,0.70154219,0.252525253,0.54,0
1.80016E-2,51.784050743,0.704407353,0.242424242,0.56,0
1.86548E-2,53.649535261,0.717195978,0.232323232,0.56,0
1.88878E-2,55.538316998,0.72162167,0.222222222,0.56,0
1.95827E-2,57.496590458,0.734415607,0.212121212,0.58,0
1.97613E-2,61.430997662,0.737607732,0.191919192,0.62,0
2.02227E-2,65.429403291,0.745677439,0.171717172,0.66,0
2.02604E-2,67.455442583,0.746325306,0.161616162,0.68,0
2.03328E-2,71.514758932,0.74756533,0.141414141,0.72,0
2.06775E-2,75.615790608,0.753389563,0.121212121,0.76,0
2.08298E-2,77.698768409,0.755918237,0.111111111,0.78,0
2.10161E-2,79.800381666,0.758978442,0.101010101,0.8,0
2.12561E-2,84.027602504,0.762862214,0.080808081,0.84,0
2.13408E-2,86.161681491,0.764218413,0.070707071,0.86,0
2.22335E-2,90.519113819,0.778047388,0.050505051,0.9,0
2.29385E-2,92.812964466,0.788392181,0.04040404,0.92,0
2.29385E-2,95.106815112,0.788392181,0.02020202,0.92,0
2.41226E-2,97.519070231,0.804693426,0.02020202,0.96,0
2.48093E-2,100,0.813566379,0.01010101,0.98,0
