x,y,species cloglog values
1.0,1.0,0.37015086
2.0,2.0,0.06209017
3.0,3.0,0.10427299
4.0,4.0,0.054065477
5.0,5.0,0.038198587
6.0,6.0,0.30714136
7.0,7.0,0.41827315
8.0,8.0,0.13906759
9.0,9.0,0.11621328
10.0,10.0,0.12521419
11.0,11.0,0.068614624
12.0,12.0,0.6959711
13.0,13.0,0.45252773
14.0,14.0,0.32796732
15.0,15.0,0.19625282
16.0,16.0,0.43565446
17.0,17.0,0.47894248
18.0,18.0,0.4412053
19.0,19.0,0.42561737
20.0,20.0,0.30559385
21.0,21.0,0.6322508
22.0,22.0,0.046898935
23.0,23.0,0.45708105
24.0,24.0,0.32442755
25.0,25.0,0.635646
