Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.0723E-3,0.307229815,0.026336618,1,0,0
6.0292E-3,0.910149548,0.051028759,0.916666667,0,0
9.05393E-3,1.815542556,0.075639576,0.833333333,0,0
1.70278E-2,3.5183268,0.137503432,0.75,0,0
5.47228E-2,8.990611182,0.378356041,0.666666667,0,0
9.95402E-2,18.944632554,0.578832554,0.583333333,0,0
1.01392E-1,29.083845712,0.585554067,0.5,0,0
1.1279E-1,40.362865504,0.624625065,0.416666667,0.166666667,0
1.42624E-1,54.625248831,0.710326368,0.333333333,0.333333333,0
1.45215E-1,69.146716066,0.716773262,0.25,0.5,0
1.49095E-1,84.056183474,0.726160695,0.166666667,0.666666667,0
1.59438E-1,100,0.749693647,0.083333333,0.833333333,0
1.59438E-1,100,0.749693647,0.083333333,1,0
