x,y,species cloglog values
1.0,1.0,0.37490138
2.0,2.0,0.05227986
3.0,3.0,0.35379437
4.0,4.0,0.6273662
5.0,5.0,0.078570105
6.0,6.0,0.12654385
7.0,7.0,0.5200571
8.0,8.0,0.06321094
9.0,9.0,0.041766413
10.0,10.0,0.029472193
11.0,11.0,0.038206942
12.0,12.0,0.10285555
13.0,13.0,0.054537583
14.0,14.0,0.19069274
15.0,15.0,0.38709846
16.0,16.0,0.24052033
17.0,17.0,0.3827344
18.0,18.0,0.37976515
19.0,19.0,0.009506729
20.0,20.0,0.38064575
21.0,21.0,0.26649392
22.0,22.0,0.22871915
23.0,23.0,0.04606893
24.0,24.0,0.12010146
25.0,25.0,0.07542806
26.0,26.0,0.6478654
27.0,27.0,0.027064506
28.0,28.0,0.08332221
29.0,29.0,0.010479738
30.0,30.0,0.04718687
31.0,31.0,0.06020099
32.0,32.0,0.5726817
