Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.22495E-3,0.12249538,0.046207517,1,0,0
1.37226E-3,0.259721367,0.051618364,0.98,0,0
1.41262E-3,0.400983031,0.053095384,0.96,0,0
1.67849E-3,0.568832105,0.062768801,0.94,0,0
2.04089E-3,0.772921065,0.075795169,0.92,0,0
2.31828E-3,1.004749116,0.085643478,0.9,0,0
2.99866E-3,1.304614651,0.109356987,0.88,0,0
3.1787E-3,1.622484343,0.115528518,0.86,0,0
6.94813E-3,2.317296859,0.235355878,0.84,0,0
7.06932E-3,3.02422868,0.238926522,0.82,0,0
7.32404E-3,3.756632342,0.246376893,0.8,0,0
7.53354E-3,4.509986276,0.252450037,0.78,0.04,0
7.73627E-3,5.283613245,0.258280263,0.76,0.04,0
7.78381E-3,6.061994052,0.259640802,0.74,0.04,0
8.27161E-3,6.889155265,0.273458282,0.72,0.04,0
8.70898E-3,7.760053384,0.285627741,0.7,0.04,0
1.01159E-2,8.771641856,0.323408338,0.68,0.04,0
1.16742E-2,9.939062553,0.362927352,0.66,0.04,0
1.20479E-2,11.143856503,0.372056806,0.64,0.04,0
1.28821E-2,12.432069834,0.391965172,0.62,0.04,0
1.34028E-2,13.772345653,0.404068922,0.6,0.04,0
1.38642E-2,15.158770638,0.414596315,0.58,0.04,0
1.56428E-2,16.723048912,0.45345719,0.56,0.04,0
1.64263E-2,18.365677003,0.469747653,0.54,0.08,0
1.7434E-2,20.109081967,0.489989247,0.52,0.12,0
1.89736E-2,22.006441724,0.519430115,0.5,0.16,0
1.93097E-2,23.937414706,0.525628468,0.48,0.2,0
2.16296E-2,26.100379094,0.56628266,0.46,0.2,0
2.32556E-2,28.42594014,0.59268115,0.44,0.24,0
2.37376E-2,30.799704992,0.600194005,0.42,0.28,0
2.41242E-2,33.212126796,0.606118679,0.4,0.28,0
2.44324E-2,35.655367488,0.610779106,0.38,0.28,0
2.94604E-2,38.601403446,0.679474577,0.36,0.32,0
2.98408E-2,41.585481488,0.684149406,0.34,0.36,0
3.08526E-2,44.670740561,0.696253949,0.32,0.36,0
3.11343E-2,47.784168338,0.699540518,0.3,0.4,0
3.11749E-2,50.901657972,0.70001149,0.28,0.44,0
3.19813E-2,54.099789625,0.709210604,0.26,0.48,0
3.20834E-2,57.308133545,0.710355247,0.24,0.52,0
3.22418E-2,60.532318334,0.712121864,0.22,0.56,0
3.24957E-2,63.781892008,0.714930855,0.2,0.6,0
3.42684E-2,67.208736136,0.733794695,0.18,0.64,0
3.55293E-2,70.761664799,0.746447093,0.16,0.68,0
3.73016E-2,74.491825357,0.763221888,0.14,0.72,0
3.7666E-2,78.258421323,0.766530444,0.12,0.76,0
3.87425E-2,82.132670774,0.776038392,0.1,0.8,0
4.34082E-2,86.473490597,0.812968007,0.08,0.84,0
4.38976E-2,90.863252985,0.816470119,0.06,0.88,0
4.43084E-2,95.294093881,0.819358845,0.04,0.92,0
4.70591E-2,100,0.837564813,0.02,0.96,0
