x,y,species cloglog values
1.0,1.0,0.21310051
2.0,2.0,0.13555536
3.0,3.0,0.36229786
4.0,4.0,0.29248694
5.0,5.0,0.3252621
6.0,6.0,0.07022729
7.0,7.0,0.1314756
8.0,8.0,0.100541756
9.0,9.0,0.04858938
10.0,10.0,0.30778116
11.0,11.0,0.27336153
12.0,12.0,0.56610584
13.0,13.0,0.39611113
14.0,14.0,0.022584414
15.0,15.0,0.099130034
16.0,16.0,0.31671494
17.0,17.0,0.4414143
18.0,18.0,0.5752775
19.0,19.0,0.09624676
20.0,20.0,0.5627707
21.0,21.0,0.054524913
22.0,22.0,0.039805457
23.0,23.0,0.7813924
24.0,24.0,0.15417287
25.0,25.0,0.41487643
