x,y,species cloglog values
1.0,1.0,0.011695792
2.0,2.0,0.033621732
3.0,3.0,0.30922636
4.0,4.0,0.23400928
5.0,5.0,0.0376126
6.0,6.0,0.20439802
7.0,7.0,0.23786494
8.0,8.0,0.019545326
9.0,9.0,0.5791824
10.0,10.0,0.03706984
11.0,11.0,0.005934477
12.0,12.0,0.19108087
13.0,13.0,0.054840058
14.0,14.0,0.64537364
15.0,15.0,0.14839654
16.0,16.0,0.031498864
17.0,17.0,0.10733883
18.0,18.0,0.14924915
19.0,19.0,0.12990619
20.0,20.0,0.54322845
21.0,21.0,0.16669543
22.0,22.0,0.0077374186
23.0,23.0,0.16801031
24.0,24.0,0.26940843
25.0,25.0,0.1567344
26.0,26.0,0.007336976
27.0,27.0,0.13529661
28.0,28.0,0.060503513
29.0,29.0,0.15402623
30.0,30.0,0.38503072
31.0,31.0,0.10481971
32.0,32.0,0.5667894
33.0,33.0,0.011959929
34.0,34.0,0.55694616
35.0,35.0,0.13745716
36.0,36.0,0.11951912
37.0,37.0,0.028061312
38.0,38.0,0.19868223
39.0,39.0,0.12100571
40.0,40.0,0.0326722
41.0,41.0,0.11771632
42.0,42.0,0.14255337
43.0,43.0,0.61242545
44.0,44.0,0.5514423
45.0,45.0,0.020113481
46.0,46.0,0.3027503
47.0,47.0,0.12659605
48.0,48.0,0.102520145
49.0,49.0,0.29892972
50.0,50.0,0.025060508
