x,y,species cloglog values
1.0,1.0,0.25954917
2.0,2.0,0.17899895
3.0,3.0,0.44276094
4.0,4.0,0.6821832
5.0,5.0,0.23536725
6.0,6.0,0.052198272
7.0,7.0,0.6522082
8.0,8.0,0.19340456
9.0,9.0,0.20447204
10.0,10.0,0.33219406
11.0,11.0,0.05002045
12.0,12.0,0.29686898
13.0,13.0,0.033376798
14.0,14.0,0.3506584
15.0,15.0,0.67849094
16.0,16.0,0.11409112
17.0,17.0,0.24066131
18.0,18.0,0.6331619
19.0,19.0,0.13114958
20.0,20.0,0.0486292
21.0,21.0,0.10083378
22.0,22.0,0.2837845
23.0,23.0,0.62735176
24.0,24.0,0.12549889
25.0,25.0,0.42015722
