x,y,species cloglog values
1.0,1.0,0.19487086
2.0,2.0,0.63852584
3.0,3.0,0.65625304
4.0,4.0,0.111215964
5.0,5.0,0.39240587
6.0,6.0,0.055730693
7.0,7.0,0.43096894
8.0,8.0,0.51999664
9.0,9.0,0.16893084
10.0,10.0,0.24501458
11.0,11.0,0.39527017
12.0,12.0,0.7090085
13.0,13.0,0.81954354
14.0,14.0,0.24576917
15.0,15.0,0.36526188
16.0,16.0,0.05788353
17.0,17.0,0.2721441
18.0,18.0,0.3211351
19.0,19.0,0.05786671
20.0,20.0,0.07795095
21.0,21.0,0.14982401
22.0,22.0,0.13304947
23.0,23.0,0.56567377
24.0,24.0,0.098797694
25.0,25.0,0.04896972
