x,y,species cloglog values
1.0,1.0,0.66350156
2.0,2.0,0.046803176
3.0,3.0,0.054412145
4.0,4.0,0.36163378
5.0,5.0,0.25361454
6.0,6.0,0.17499544
7.0,7.0,0.18428868
8.0,8.0,0.09075147
9.0,9.0,0.17979889
10.0,10.0,0.7405043
11.0,11.0,0.26013592
12.0,12.0,0.018200202
13.0,13.0,0.65334874
14.0,14.0,0.59785897
15.0,15.0,0.16036864
16.0,16.0,0.18772018
17.0,17.0,0.114419125
18.0,18.0,0.653988
19.0,19.0,0.0719222
20.0,20.0,0.02355804
21.0,21.0,0.036944687
22.0,22.0,0.020320106
23.0,23.0,0.06599012
24.0,24.0,0.0068950863
25.0,25.0,0.14879394
