x,y,species cloglog values
1.0,1.0,0.054236755
2.0,2.0,0.11255555
3.0,3.0,0.01379493
4.0,4.0,0.014347865
5.0,5.0,0.08909909
6.0,6.0,4.2908368E-7
7.0,7.0,0.30754274
8.0,8.0,0.044896577
9.0,9.0,0.003993117
10.0,10.0,2.1978066E-7
11.0,11.0,6.000247E-5
12.0,12.0,5.921722E-4
13.0,13.0,0.23887981
14.0,14.0,0.23921657
15.0,15.0,0.093961
16.0,16.0,0.061295036
17.0,17.0,1.3836612E-7
18.0,18.0,0.00115143
19.0,19.0,0.22879867
20.0,20.0,0.5717151
21.0,21.0,0.0018218737
22.0,22.0,0.14932348
23.0,23.0,0.19303222
24.0,24.0,0.27372816
25.0,25.0,6.844412E-7
26.0,26.0,5.7194446E-4
27.0,27.0,3.5706835E-5
28.0,28.0,2.4033632E-5
29.0,29.0,0.26662508
30.0,30.0,4.3234456E-9
31.0,31.0,0.0013923632
32.0,32.0,3.308639E-8
33.0,33.0,1.6496978E-4
34.0,34.0,0.060321715
35.0,35.0,0.13766322
36.0,36.0,0.017957957
37.0,37.0,0.9905578
38.0,38.0,0.98870975
39.0,39.0,4.8342145E-8
40.0,40.0,2.1744822E-4
41.0,41.0,5.9890826E-5
42.0,42.0,0.0016940022
43.0,43.0,0.014890186
44.0,44.0,2.0260036E-7
45.0,45.0,1.4694275E-5
46.0,46.0,0.17431924
47.0,47.0,9.448849E-6
48.0,48.0,0.0033857638
49.0,49.0,0.0035331296
50.0,50.0,0.2266445
51.0,51.0,0.11854323
52.0,52.0,4.544603E-5
53.0,53.0,9.527084E-4
54.0,54.0,0.0021199053
55.0,55.0,0.009040029
56.0,56.0,3.356497E-8
57.0,57.0,4.003704E-7
58.0,58.0,0.07729127
59.0,59.0,0.05663294
60.0,60.0,0.0863858
61.0,61.0,4.2128082E-5
62.0,62.0,0.034776997
63.0,63.0,7.266079E-5
64.0,64.0,8.2739553E-4
65.0,65.0,0.009684437
66.0,66.0,0.029661097
67.0,67.0,9.54396E-10
68.0,68.0,8.763689E-6
69.0,69.0,3.7686127E-7
70.0,70.0,0.026470011
71.0,71.0,0.041376207
72.0,72.0,8.0242603E-7
73.0,73.0,0.20330541
74.0,74.0,3.7138034E-7
75.0,75.0,0.99949765
76.0,76.0,0.0028184298
77.0,77.0,0.05252086
78.0,78.0,0.027130453
79.0,79.0,2.2937002E-5
80.0,80.0,0.37585762
81.0,81.0,0.16931857
82.0,82.0,0.0042655007
83.0,83.0,0.21569385
84.0,84.0,2.1366071E-7
85.0,85.0,0.045457836
86.0,86.0,0.04321979
87.0,87.0,7.5717758E-6
88.0,88.0,0.017586097
89.0,89.0,0.06248381
90.0,90.0,2.2043278E-5
91.0,91.0,4.3151705E-4
92.0,92.0,0.0041818987
93.0,93.0,0.581036
94.0,94.0,0.008930408
95.0,95.0,5.218387E-6
96.0,96.0,0.1963078
97.0,97.0,0.7242842
98.0,98.0,0.11362472
99.0,99.0,0.004547724
100.0,100.0,0.019675883
101.0,101.0,0.0017688986
102.0,102.0,0.318614
103.0,103.0,6.9158647E-4
104.0,104.0,0.08493708
105.0,105.0,0.16561785
106.0,106.0,0.826583
107.0,107.0,0.09542517
108.0,108.0,0.0011312069
109.0,109.0,3.107648E-4
110.0,110.0,0.0019390378
111.0,111.0,0.5862769
112.0,112.0,0.023572523
113.0,113.0,0.6135375
114.0,114.0,0.1291266
115.0,115.0,0.01841163
116.0,116.0,0.11117711
117.0,117.0,0.010701886
118.0,118.0,8.407927E-4
119.0,119.0,0.0020788906
120.0,120.0,0.028991468
121.0,121.0,4.707697E-4
122.0,122.0,0.05719372
123.0,123.0,0.20888829
124.0,124.0,0.13091874
125.0,125.0,0.106435075
126.0,126.0,0.0080427425
127.0,127.0,1.5564192E-5
128.0,128.0,2.390183E-5
129.0,129.0,0.13658643
130.0,130.0,0.0014829448
131.0,131.0,0.01609014
132.0,132.0,1.981923E-5
133.0,133.0,0.16573179
134.0,134.0,0.012661367
135.0,135.0,0.14848305
136.0,136.0,0.0033776402
137.0,137.0,0.25526413
138.0,138.0,3.191972E-7
139.0,139.0,2.103743E-5
140.0,140.0,4.4457702E-4
141.0,141.0,0.31601715
142.0,142.0,4.33757E-5
143.0,143.0,4.65126E-5
144.0,144.0,0.0045657493
145.0,145.0,2.3806294E-6
146.0,146.0,0.037373018
147.0,147.0,0.015326734
148.0,148.0,0.012059304
